sub,bone,n_iter,rmsd,h_before_rmsd,h_after_rmsd,h_diff_rmsd,h_ratio_rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,h_before_mean,h_before_median,h_before_std,h_before_max,h_before_99,h_before_95,h_after_mean,h_after_median,h_after_std,h_after_max,h_after_99,h_after_95,h_diff_mean,h_diff_median,h_diff_std,h_diff_max,h_diff_99,h_diff_95,h_ratio_mean,h_ratio_median,h_ratio_std,h_ratio_max,h_ratio_99,h_ratio_95,before_points,before_cells,before_A,after_points,after_cells,after_A
14818R,mc1,800,0.011423369569046878,0.47783542227626574,0.473451607884608,0.011334944634026003,0.011334944634026003,0.008888682908271864,0.007389131142187087,0.007175283162859976,0.06549589461292761,0.033864785308852806,0.02181667070442122,0.4574339828464148,0.4375315646601799,0.13813342144174617,0.7421550656667854,0.703203333907082,0.68276293699041,0.45319119468699876,0.4374049055531442,0.13701885296079291,0.7326937200678766,0.6894369291721538,0.6739381560725518,0.004242788159416075,0.0037550929091888507,0.010510933283526902,0.06224631619256099,0.03403465114102604,0.021685636733881793,0.009306346462653235,0.007891214088708017,0.026699784589269394,0.19022158754920354,0.10216245995442493,0.05069545212819258,2903,5560,74.041891412791,2903,5560,74.20405097526881
14818R,mc1,1600,0.022220706270683975,0.4787924216348891,0.46966344972608903,0.021609434554535255,0.021609434554535255,0.016937519202721015,0.013408989103376807,0.014383331687250733,0.1189412597745251,0.07104454938006823,0.04262306940514339,0.45839443842528554,0.440212033809835,0.1382632338540095,0.738674126330559,0.7033888362800124,0.6834149960490649,0.4492502349593889,0.43808850295081664,0.1369597838693693,0.7115913142685958,0.6794288585848347,0.6631950616569169,0.009144203465896561,0.0075980669118035915,0.01957935659670735,0.11951558861068734,0.06837953346011276,0.0410431199585088,0.020447285868675932,0.016606609206776063,0.051097664992540134,0.3630911401074327,0.21175300698880944,0.10225306804437587,2903,5560,74.041891412791,2903,5560,74.40080178224542
14874R,tpm,25,0.0007236448928579292,0.2958452299722113,0.2956499794529991,0.000726510401724424,0.000726510401724424,0.0004951000993715413,0.000332982824642152,0.0005277668259389308,0.006455361451309832,0.002491929874363714,0.001519038054468241,0.26199820104730487,0.24939498173992375,0.13740939831498641,0.6102266120223785,0.5519364763567609,0.4916378200025366,0.26179652610048243,0.24909115329853623,0.1373735391997972,0.6102283147638843,0.5521868108416194,0.4915313937072622,0.00020167494682253243,0.00011308815907308534,0.0006979574339728122,0.006543640292140052,0.002405286892503344,0.001434502997018502,0.0008281801538464323,0.00046334465469691607,0.0036437679053452376,0.03528606096965906,0.013069861042348101,0.006996286649686823,3418,6590,99.14530341092524,3418,6590,99.0777278475716
14874R,tpm,50,0.0013773302600099192,0.29591594770084884,0.2955408407508686,0.001355357311860601,0.001355357311860601,0.0009526859303106736,0.00065015319377135,0.0009947000368588903,0.011688879730562996,0.004601591877059739,0.0028980153167426997,0.2617821170411943,0.24813918642796884,0.1379723570180707,0.600476066694821,0.5524298540210654,0.4934742281145307,0.2613861738951289,0.24754454241997964,0.137919022068008,0.5977674604212904,0.5525820069699868,0.49307099115332487,0.00039594314606533344,0.00021518642442293345,0.0012962339556954526,0.01487740238438412,0.004447014748224421,0.0027977357218036164,0.0016541167728697627,0.000874185128869638,0.0070465744960611166,0.06605909168260782,0.0253178234771695,0.013862023039807981,3418,6590,99.14530341092524,3418,6590,99.03293296006538
14874R,tpm,100,0.0024920549699778962,0.29626494114020413,0.29550420827448065,0.0025321895074517957,0.0025321895074517957,0.0017496817993697803,0.0012166502380168516,0.0017745285498818157,0.01639526888587089,0.00828705401622814,0.005371199855366906,0.2624795935561953,0.25027133711528826,0.13739497194360178,0.6147593384126121,0.5521115753245021,0.4912584401115374,0.26168766404981864,0.24901956890269397,0.1372672706513716,0.610104914738819,0.5520122537718206,0.4908052997995427,0.000791929506376752,0.00044057655574999965,0.0024051676362737886,0.019672520855110565,0.008052875958014662,0.005189193633399606,0.003195327589454042,0.0018078211910198152,0.013288672410466617,0.13491590579864524,0.04637715982527913,0.026288067686568845,3418,6590,99.14530341092524,3418,6590,98.98303050694955
14874R,tpm,200,0.004447460887718299,0.2965480574510161,0.29517544712120897,0.0044405691722277695,0.0044405691722277695,0.003182986134457694,0.0022568407317183816,0.003106204696351177,0.030073029171643836,0.014212475387681308,0.009589740095793829,0.26254939384638926,0.2512767198967378,0.1378715567797243,0.6126183476778442,0.552825084516615,0.490832447094065,0.26107816726528726,0.2495265642179818,0.1377197704057203,0.6052698152797267,0.5527835333205366,0.48947971300499515,0.0014712265811019705,0.0009362335770823141,0.004189766929126085,0.030315834026458627,0.013903032991340946,0.00910907478789941,0.006093984105453014,0.0038034997338883443,0.02484472577127759,0.2429017815463525,0.08805125887306664,0.0482404346508914,3418,6590,99.14530341092524,3418,6590,98.95752906831909
14874R,tpm,400,0.007964035280756704,0.2951013433386346,0.2925028746000332,0.007973857194459326,0.007973857194459326,0.005820145169793883,0.004254693041698739,0.005436153801693111,0.052648157926937486,0.02489096982809764,0.016703951816412793,0.26119701314899085,0.24521304324294924,0.13733507622713365,0.6077301069780058,0.552844399638232,0.4925595722044414,0.2583385772363036,0.24233261890959734,0.13718276553855124,0.598251536864374,0.5522364686041786,0.4895790161833935,0.0028584359126872017,0.0020630478194556268,0.0074439064133484945,0.05196400249144696,0.024516185721656605,0.016207113041155154,0.012299760152608249,0.008295591685740608,0.045748591696532656,0.43445433346340107,0.16449192176388788,0.08920453179186938,3418,6590,99.14530341092524,3418,6590,98.9967152066145
14874R,tpm,800,0.014384542541041592,0.2942098318725677,0.28898393520775356,0.014538897739605844,0.014538897739605844,0.010558083882034896,0.007937279719198914,0.00976943851277801,0.09554807460652297,0.04658025776135836,0.028649820071378857,0.2603359113409573,0.24628345202228524,0.13705706270294052,0.6036091183552391,0.5524678335034421,0.4910129828622898,0.2543924336562182,0.23980473275400488,0.13709925056916145,0.5940144708590411,0.5479674773323913,0.4861719504439072,0.0059434776847391135,0.004687634104577371,0.013268557589042003,0.09202072477365411,0.047648752018415556,0.028793065142790505,0.026391630075022748,0.018710649841391213,0.08548370579447974,0.7002396755229483,0.3435409663236647,0.17229998941002497,3418,6590,99.14530341092524,3418,6590,99.13537333071082
14874R,tpm,1600,0.02694813132073592,0.29616235847700234,0.28489148332586217,0.026907988153043245,0.026907988153043245,0.01975249653651847,0.014853731834869176,0.018331411900190726,0.16181468197853902,0.0934910305895483,0.052048296389983574,0.26212175727859033,0.24679390909039794,0.13785618208787095,0.601165264662475,0.556894963777671,0.4940341051626397,0.2490902938745061,0.23346242973602369,0.13826490071280634,0.5942032564979158,0.5429661354713116,0.4804858070297035,0.01303146340408423,0.01117154150546133,0.023541894316140514,0.14715055489779014,0.09569217017279812,0.05151521516540986,0.059582178335595745,0.042110011017656074,0.15583511418964474,0.9997439668505271,0.7216236940169246,0.3255781078281517,3418,6590,99.14530341092524,3418,6590,99.36857686601584
14874R,mc1,25,0.0006839123361233447,0.279766211291914,0.2795222431286274,0.0006648891413518507,0.0006648891413518507,0.00044286329781951785,0.00028782501849750335,0.0005211604195889323,0.007707531448645609,0.0025965893765869654,0.0013113516292975519,0.25172333636974925,0.228945134287798,0.12208396662753858,0.5413088355771986,0.4901773904053517,0.4395665196849681,0.25150983429839924,0.22886095642372878,0.12196510835009844,0.5382915900991468,0.48943069134572253,0.4388407832921762,0.00021350207134999567,9.898833128185736e-05,0.0006296780413964447,0.007426271033744991,0.002478773636414282,0.001290983917548056,0.000898364595384159,0.0004083059452379281,0.003214484570467248,0.040679038050764366,0.011752474908378163,0.006781575465154348,3577,6903,102.99410846710708,3577,6903,102.94962214282549
