subject,bone,bucket,r2_95,r2_50,r2_5,rmse_95,rmse_50,rmse_5,m_95,m_50,m_5
50021R,tpm,0.7000000000000001,0.986278781024566,0.9915485893964338,0.9947864258307745,0.02683959754188359,0.02106416522645086,0.01654426317139404,-2.643305649696534,-2.173781557549949,-1.99386626626026
50021R,tpm,0.8,0.9893163905911059,0.9931116373093172,0.9959920261507098,0.026687836691264295,0.021429516545616492,0.016346200066661112,-2.6979016333540202,-2.2163301279696532,-2.017968005720191
50021R,tpm,0.9,0.9887771973846218,0.9934715498551545,0.9941396613832505,0.030428296300790622,0.023207695640664557,0.021988131705123412,-2.786327594950705,-2.266115187533773,-2.0792067924682316
50021R,tpm,1.0,0.9880708173309233,0.9926439198787079,0.9940805983264405,0.03453864888653966,0.027122094538018733,0.024329820536862962,-2.8725689420816756,-2.32569407956193,-2.1230944917126253
50021R,tpm,1.1,0.982047093781162,0.992583916360782,0.9936736595352944,0.04625351868861616,0.02972793243746979,0.027457037447209058,-2.9954339719538607,-2.3752888825584804,-2.16849123768165
50021R,tpm,1.2000000000000002,0.979722053035122,0.9895403975844019,0.9926487920910883,0.05328144681859652,0.03826675238616045,0.03208066562974736,-3.101188775155379,-2.4490149972620427,-2.2188038671797363
50021R,tpm,1.3,0.9758306950662269,0.9878103483658406,0.9916505661245487,0.06266986557938517,0.04450638595247757,0.03683453548995614,-3.2163662005326086,-2.515849583622535,-2.268711772115149
50021R,tpm,1.4000000000000001,0.9685581187915956,0.9868832044857931,0.9899654755627522,0.07661038545068258,0.04948200173785742,0.04327945503684455,-3.3482327201926,-2.5768417199568474,-2.32379499524712
50021R,tpm,1.5,0.9619006047133147,0.9835090273462223,0.9886129981807165,0.0899784501890351,0.05919739596407643,0.04919083132655679,-3.4814622343574535,-2.6528192958638463,-2.3770534934777348
50021R,tpm,1.6,0.952356226105515,0.9773015494513012,0.985969008514929,0.10693224833826437,0.07380804923372282,0.058029629986904786,-3.626030110614346,-2.7422082349453443,-2.438385688156703
50021R,tpm,1.7000000000000002,0.9448183328974087,0.9731911987682067,0.9839672089204745,0.12187315288903548,0.0849472522503889,0.06569241152704713,-3.7690825895298157,-2.8266602425425487,-2.497296054693898
50021R,tpm,1.8,0.9352856341243905,0.9682656530828581,0.9807350985112017,0.13933524235699654,0.09757204556194746,0.0760228284572432,-3.919231171743425,-2.915425573446806,-2.5627458448981786
50021R,tpm,1.9000000000000001,0.9326114399880665,0.9632846392144402,0.976654662076925,0.14968866424672206,0.11048917350219777,0.08810405699752025,-4.054449591965785,-3.00594653078468,-2.632691844844173
50021R,tpm,2.0,0.9244047785499627,0.9582703048522923,0.9718032702449694,0.16648798114282534,0.12369675913630952,0.10167989432615512,-4.204186962174828,-3.0980007271869816,-2.7065667243139204
50021R,tpm,2.1,0.9143044126167772,0.9536813573012445,0.9659538032808159,0.18572149558343307,0.13654030059381408,0.11706235167410403,-4.359247422829684,-3.1901541663089388,-2.784705278161851
50021R,tpm,2.2,0.9028911570961924,0.9472199320711425,0.9584800070065983,0.20670725888965621,0.15239169888382104,0.13516211346785315,-4.518266579221828,-3.28804588757479,-2.8680748389088353
50021R,tpm,2.3000000000000003,0.8979520117521785,0.9414480738273538,0.9537204363926293,0.22112890893944087,0.16749964564457884,0.1489148220578858,-4.670650188326418,-3.3859745818594105,-2.9473044742568315
50021R,tpm,2.4000000000000004,0.8901708265309879,0.9356490124798207,0.9457024058207765,0.23897943468818833,0.18292761822779305,0.1680319879463318,-4.8284216030374125,-3.4852022224521164,-3.033989709466696
50021R,tpm,2.5,0.8826441494665684,0.9280003331524133,0.9404716150110992,0.25692930141393944,0.20124565237979,0.18298829622753565,-4.987452333962153,-3.5888376232150283,-3.1173689231887436
50021R,tpm,2.6,0.8773687250872773,0.9212479725666946,0.9341950329766769,0.2727568638556789,0.21857774355182136,0.19980410404731266,-5.145078813837061,-3.6925727900241023,-3.203575265486764
50021R,tpm,2.7,0.8754722095436452,0.9152024588587314,0.9292736665020332,0.2850515449401584,0.2352241390560877,0.21482302625050034,-5.297644762025722,-3.796435950664096,-3.2885555804134508
50021R,tpm,2.8000000000000003,0.8749076220018164,0.9035532354056066,0.9221408882407356,0.29591327208952356,0.25983212891418034,0.23345530242743426,-5.446812271838574,-3.90683880652926,-3.3776601829443655
50021R,tpm,2.9000000000000004,0.8710645933112384,0.8986850912827784,0.9147403431145849,0.310795927972569,0.2755027267511492,0.2527324532979294,-5.6021572578721734,-4.012550111234829,-3.468149446366077
50021R,mc1,0.5,0.9882979335083864,0.99191721208203,0.9916506320607263,0.01847458450607423,0.015354086783029231,0.015605230903840013,-2.7494738109894232,-2.0054498320314087,-1.8678272419596715
50021R,mc1,0.6000000000000001,0.9793354946432846,0.9902302441104314,0.993202922634664,0.02875030807258615,0.01976841510042593,0.01648887790643856,-2.959263032432724,-2.103091217155573,-1.9226961764668395
50021R,mc1,0.7000000000000001,0.9747140002092624,0.9920404456055705,0.9952984276181664,0.03643507909986934,0.02044203037145614,0.01571090544959975,-3.1518167674630253,-2.1570089943115667,-1.9402031431693614
50021R,mc1,0.8,0.9774720287756811,0.9919510195749941,0.9951701002633664,0.038753899781672665,0.023164600039724,0.01794417219532777,-2.9901707437365945,-2.2223094262006695,-1.9871942831467138
50021R,mc1,0.9,0.9635033724426402,0.991871319685761,0.9958932559836555,0.054872322472100436,0.025896256986767688,0.01840669392771064,-3.1911456938696148,-2.2825118774322455,-2.0157856564841237
50021R,mc1,1.0,0.9694705837111781,0.9887242936398581,0.9962036976409306,0.05525343092408091,0.033579318575787116,0.019484102132428672,-3.2875491635368412,-2.3658862863050416,-2.0455853644529585
50021R,mc1,1.1,0.9763582992230592,0.9866974740142652,0.995576018843902,0.05307826933801421,0.03981479222558791,0.022960642146253603,-3.3102450293770023,-2.44368367698746,-2.086061433998515
50021R,mc1,1.2000000000000002,0.9760281333794601,0.9855420529994338,0.9960238903010239,0.05793152273914115,0.0449901386981549,0.02359354483448034,-3.421415942588398,-2.515368663536596,-2.109467965785525
50021R,mc1,1.3,0.9741845836836844,0.9832779898735519,0.9956531480463238,0.06476885942643523,0.052127983325157085,0.026577498800158875,-3.5402289708920525,-2.593505616786505,-2.1431239304347525
50021R,mc1,1.4000000000000001,0.9785022773664953,0.9821420587241929,0.994045470840325,0.063347519485145,0.05773631761278109,0.03333934777115423,-3.5781414899917237,-2.66477398549895,-2.188726115200176
50021R,mc1,1.5,0.9785495743716811,0.9828210973547784,0.9923428998823858,0.06751455728965226,0.06041950688403208,0.04033774628053691,-3.6677067197187903,-2.7203600419440814,-2.236050588438558
50021R,mc1,1.6,0.9788495855179483,0.9803969206301664,0.9899339553809571,0.07124675063251962,0.06859110036119907,0.04915130424078507,-3.751067611541649,-2.7954043122583365,-2.2887779607690923
50021R,mc1,1.7000000000000002,0.980628396162641,0.9803077033198883,0.9865005285946579,0.07220934865299034,0.07280460051670272,0.06027941373253455,-3.8104981046309803,-2.855802925146921,-2.347899968890627
50021R,mc1,1.8,0.9819150696933042,0.9786550900349513,0.982963653341155,0.07365785152995429,0.08002170324052534,0.07149058677653732,-3.8697561901186766,-2.925163272561314,-2.4089670435154713
50021R,mc1,1.9000000000000001,0.9761500387776471,0.9762535229969149,0.9788488164903112,0.08905117689526958,0.08885777176772926,0.08386160335321285,-3.983131544950296,-2.9986214221202974,-2.4735527289561556
50021R,mc1,2.0,0.9788615701531511,0.9732811050968929,0.9725189282679036,0.08803838714169657,0.09897943286935594,0.10038123812961887,-4.01856313186734,-3.0753295986941565,-2.546129201353523
50021R,mc1,2.1,0.9744776150643659,0.9698394691766613,0.9676946999340951,0.10135462464334216,0.11017991494094419,0.11403018581290901,-4.123013641139243,-3.1548283345475343,-2.6166045839502257
50021R,mc1,2.2,0.9719127994293223,0.9665068945825795,0.9617231906949513,0.11116819802037854,0.12139590760674247,0.1297759457458181,-4.219504876297088,-3.234852995506354,-2.6911611391152643
50021R,mc1,2.3000000000000003,0.9681421227175523,0.9632654952981416,0.9558073095806467,0.12355255102387132,0.13267234138900427,0.14551860416892873,-4.3233563453696595,-3.3153542588565443,-2.766995993052943
50021R,mc1,2.4000000000000004,0.9666089878640345,0.9613241416075188,0.9495929238933819,0.13176997499696994,0.14181483125572675,0.1619002148715103,-4.416051818552245,-3.391368865598217,-2.8446750800637313
50021R,mc1,2.5,0.9607656360576384,0.9567490441253621,0.9406936997251406,0.14855749633585857,0.15597648117419358,0.1826466367185779,-4.529369941815166,-3.4768911175318875,-2.9276855503935413
50021R,mc1,2.6,0.9535071855876787,0.9510064597151129,0.932829000192705,0.16794535046697595,0.17240286474659247,0.2018672993571744,-4.648989697477903,-3.566598328755975,-3.0108903064352126
50021R,mc1,2.7,0.9491991523963114,0.9462395857992241,0.9235616837121722,0.18206469471428716,0.18729300645247188,0.22332935628306402,-4.761751533666065,-3.655262010581054,-3.0968316927363424
50021R,mc1,2.8000000000000003,0.9470268148587884,0.9410142026753925,0.9153027988865671,0.1925648711443704,0.20319955247791563,0.2434913566831537,-4.867048896994042,-3.7460073257164326,-3.1831122545817307
50021R,mc1,2.9000000000000004,0.9399908397294248,0.9350250240487608,0.9061612216598652,0.21203033407833846,0.22062884251642217,0.2651431401585766,-4.988715410506273,-3.839355271737594,-3.2711662291854284
50024R,tpm,0.5,0.9813180287963026,0.9927839237266393,0.9887723574652737,0.02334289670915986,0.014507546012553192,0.018096212511540952,-3.1525610133615114,-2.1341151359887807,-1.9068897233108553
50024R,tpm,0.6000000000000001,0.9716538232588549,0.9925732455420846,0.9917694941672432,0.03367264571793852,0.017235723898827236,0.01814442705930004,-3.4168243535487397,-2.2175343546546635,-1.9564504163302494
50024R,tpm,0.7000000000000001,0.9766403177572838,0.9871194544123632,0.9944059277714716,0.035019756106269555,0.0260043966157826,0.017137350787031155,-3.566206867975018,-2.339800676358895,-1.9706526543783676
50024R,tpm,0.8,0.9807951744501113,0.9832761948996889,0.9937059255242232,0.035781583298198506,0.03339042287873493,0.020484261398736724,-3.6829073294564894,-2.4570379475809356,-2.029086783178464
50024R,tpm,0.9,0.964278523831668,0.9821735637521899,0.9954221296757838,0.054286478831172866,0.03834945880249548,0.019433844234937946,-3.9361562351399635,-2.557514554281147,-2.029837334082905
50024R,tpm,1.0,0.9614280356339447,0.9751947105922887,0.9964323597493101,0.06210633169496932,0.0498049088019558,0.01888819803657732,-4.141584554424121,-2.6873427972095896,-2.0431956611019886
50024R,tpm,1.1,0.966257700344972,0.9735322851685035,0.9971850429124524,0.06341101935434779,0.05616110175872039,0.018315268300865505,-4.273752786295142,-2.795962392981935,-2.0524847857749395
50024R,tpm,1.2000000000000002,0.9598264213480323,0.9733634583030761,0.9971665692340332,0.07499533993039485,0.06106648702495785,0.01991683476949489,-4.480858726785379,-2.8932344436861075,-2.077990551207821
50024R,tpm,1.3,0.9452835948191682,0.9625978891855415,0.9972867114166236,0.09429430439790742,0.07796052210798489,0.02099784262248689,-4.72150911878619,-3.032130615735897,-2.0990673544873055
50024R,tpm,1.4000000000000001,0.9438964014556356,0.9582096674039069,0.9962459323879753,0.10233607246851623,0.08832248912142392,0.026471858408090958,-4.919937291255717,-3.156514670002276,-2.1355675629640936
50024R,tpm,1.5,0.9324788971867731,0.9558644932214202,0.9943677904420423,0.11978411559055195,0.09684417995134333,0.03459544090000945,-5.156495797141672,-3.2737494506672755,-2.1800612220404814
50024R,tpm,1.6,0.9257638537786728,0.9442537661024845,0.9909505045923076,0.13347911856585848,0.11566804284418276,0.04660342152509958,-5.384685043048664,-3.4173405551927725,-2.2350591788695104
50024R,tpm,1.7000000000000002,0.9099002873231997,0.9394251851719891,0.986772993318129,0.15573002064097577,0.12768994083797744,0.05966799224489628,-5.635768057843622,-3.549272632159386,-2.2953001906964796
50024R,tpm,1.8,0.9051269679321635,0.9291558924876375,0.9798928427669505,0.16870657847384338,0.14578488348834032,0.07766689880454154,-5.869960590225235,-3.6943400835478104,-2.366215558247404
50024R,tpm,1.9000000000000001,0.9049683333476558,0.9213346209468112,0.9747925379371104,0.17775834484463615,0.1617289044518183,0.09155042946873936,-6.087773681543122,-3.8379451785545653,-2.434558122796052
50024R,tpm,2.0,0.8946855883243267,0.9112750501938819,0.9642939722391415,0.19650772066532157,0.18036762901246065,0.1144211963710464,-6.333104711057149,-3.9869619744328206,-2.5159879476625844
50024R,tpm,2.1,0.8864287317300685,0.9015293650410878,0.9544940424921284,0.21380466664375553,0.19908397868980346,0.13533716376856034,-6.57834960293131,-4.1378571955924865,-2.5987512415393645
50024R,tpm,2.2,0.879798904334479,0.8907870270879584,0.946608994895707,0.22997495970828902,0.21921156009959428,0.1532711396378623,-6.82314693866558,-4.291767427862362,-2.6807019142488273
50024R,tpm,2.3000000000000003,0.8746912691422154,0.8835735625255337,0.9427734311979659,0.24503829674023453,0.23619413192650496,0.16559306814489927,-7.066754701849507,-4.444207732468605,-2.756801652645705
50024R,tpm,2.4000000000000004,0.8710442816935869,0.8740472924548004,0.92489995946942,0.2589536126786704,0.2559207063203437,0.19761584216833813,-7.308281784557343,-4.600119447006655,-2.8482375125258668
50024R,tpm,2.5,0.8669046935385621,0.871648383547229,0.9129231250964323,0.2736167207693256,0.2686964537441528,0.22131593284997964,-7.551495981704138,-4.749369404906581,-2.939037806414394
50024R,tpm,2.6,0.8635682958525019,0.8688752933943851,0.9004284841041624,0.28769526791870553,0.28204430267969055,0.24577778508944795,-7.79374097150698,-4.899215398988178,-3.03145393088366
50024R,tpm,2.7,0.863105727517785,0.856293662338461,0.8840696922214765,0.29887039464397563,0.30621623948470417,0.2750354992096227,-8.028378619143496,-5.056782184051289,-3.1256431486625345
50024R,tpm,2.8000000000000003,0.8614643010673048,0.8584135854697704,0.8711246337748908,0.31140807512472535,0.3148181858964958,0.3003543846152016,-8.26555488415661,-5.200176268637031,-3.220891386482599
50024R,tpm,2.9000000000000004,0.8612548323560398,0.8605648176396477,0.8588569895566394,0.32240231816774073,0.3232030179081934,0.3251763193363732,-8.497727506379105,-5.341328797850795,-3.3170565388589197
50024R,mc1,0.5,0.9639820712984793,0.9918340570041706,0.9899717034875672,0.0324117713255698,0.015432865494727851,0.01710239695518257,-3.313519314985671,-2.0734436151293947,-1.8769686080315888
50024R,mc1,0.6000000000000001,0.9573007125195373,0.9939743813353816,0.9921195763701661,0.04132761182573341,0.015524971709628214,0.017754350035789478,-3.6168690876232663,-2.1205905971137406,-1.9327412066862064
50024R,mc1,0.7000000000000001,0.9577610537459416,0.9959231669059057,0.9930776977223159,0.04709081309913931,0.01462989191484136,0.019063600645691355,-3.874606789394364,-2.132112641970817,-1.9856482020633528
50024R,mc1,0.8,0.9581394187469809,0.9890101121539037,0.9938344069139531,0.05282712766058701,0.027067677952490262,0.02027411006850372,-4.115387670622154,-2.2405384933457473,-2.03049027345178
50024R,mc1,0.9,0.963808171173941,0.9895715611306358,0.9940614109872559,0.054642711116395334,0.029331658778911678,0.022134443601576716,-4.288634856037543,-2.303317517977249,-2.0751642612856993
50024R,mc1,1.0,0.9607700153811285,0.9896066359230088,0.9938484919386794,0.06263384438055145,0.03223874078960115,0.024802233893987065,-4.514717881208166,-2.3653216368964842,-2.1212047251887785
50024R,mc1,1.1,0.9501946011376781,0.9842402346861795,0.9942739678467316,0.07703988164857642,0.04333634386859261,0.0261218713902948,-4.778597173846967,-2.461575851372578,-2.1558998971501633
50024R,mc1,1.2000000000000002,0.9493630479271605,0.9786571300348347,0.9945450448499855,0.08419722851850585,0.054662617894893475,0.02763500897416165,-4.999828909215772,-2.562103617871775,-2.18880193019193
50024R,mc1,1.3,0.9549452202292612,0.9757488838608172,0.9932410251079933,0.08556518984227818,0.0627758422692776,0.03314111374035505,-5.152315343045189,-2.6536431960597517,-2.237294945583565
50024R,mc1,1.4000000000000001,0.9479537738671518,0.9634548823606996,0.9930175637515117,0.09856619879450794,0.08259391801258378,0.036102466670821606,-5.387801927330086,-2.7757442230965177,-2.2756627561810405
50024R,mc1,1.5,0.9412254739012459,0.9535275194950669,0.9916378372636351,0.11175681990816154,0.0993750577725531,0.04215399840439242,-5.6257649716030915,-2.8975354335158583,-2.3237957233691238
50024R,mc1,1.6,0.9458749521067339,0.9451284963475619,0.9894091357319231,0.11397373159804822,0.11475696439251531,0.050416340846380456,-5.785571425457366,-3.0193964569031366,-2.37823467685914
50024R,mc1,1.7000000000000002,0.946191376358733,0.9433299948228105,0.9876855522752203,0.12034736334228963,0.12350577473756769,0.057572900273651924,-5.973845044029098,-3.126353672194916,-2.430583801788768
50024R,mc1,1.8,0.9477053561993222,0.9294285444559867,0.982494443812757,0.12525331588506255,0.14550407782328392,0.07246838521847287,-6.145919146814919,-3.2577634136816855,-2.4996344115408013
50024R,mc1,1.9000000000000001,0.9417137495777855,0.9212071477792777,0.9775155370507332,0.13921270870644775,0.1618598880618363,0.08646435063441674,-6.363113810537932,-3.3849640077858307,-2.5700259383459594
50024R,mc1,2.0,0.9417529176675394,0.9213369518687698,0.9746853492686639,0.1461412451086352,0.16983261656147652,0.09634333708923484,-6.546905076472528,-3.495116181068266,-2.6344262041271085
50024R,mc1,2.1,0.9465186864985241,0.9172066806302636,0.9674535940588425,0.14671819479650172,0.18254947561228124,0.11445491859817894,-6.66986357756608,-3.615043780949444,-2.712728505952108
50024R,mc1,2.2,0.9467318221414235,0.9155795260259855,0.9654721230433266,0.15309473621837374,0.19273040379910544,0.12325690999264959,-6.837366798090482,-3.729432216535002,-2.777838914891486
50024R,mc1,2.3000000000000003,0.9483013336046698,0.9081796559862835,0.954535115846183,0.15739211431251088,0.20975521012179713,0.14759829602800437,-6.986887000731362,-3.854985150580996,-2.8638134318326305
50024R,mc1,2.4000000000000004,0.9478476103420135,0.8998234436243543,0.9428800066254885,0.16467921126284615,0.22823630148452667,0.17234383236642412,-7.151695448526554,-3.9831145523295897,-2.952621943673146
50024R,mc1,2.5,0.9417222890033904,0.8973692515738727,0.9356694716146414,0.18105582684794383,0.2402702561485637,0.1902259767139183,-7.3508452057392635,-4.103650435776703,-3.0380104761328353
50024R,mc1,2.6,0.944354294465193,0.8870538715760314,0.9219532368075302,0.18373457674350915,0.2617644957664708,0.2175968052846784,-7.484501665503922,-4.234514854453584,-3.1306924840488595
50024R,mc1,2.7,0.9320308745281122,0.874401484708586,0.9088538506545815,0.2105940511277726,0.2862743984844748,0.24387058545032683,-7.699521349060158,-4.367737580396728,-3.224616381328282
50024R,mc1,2.8000000000000003,0.934799402430779,0.872242548246446,0.8983399229050752,0.21363618209108345,0.29904885257677905,0.2667621674196843,-7.840250236652369,-4.49415434902641,-3.3187628909235314
50024R,mc1,2.9000000000000004,0.9389010107586927,0.866446325494383,0.8827746440274727,0.21394701705472052,0.31631307458032354,0.2963466368676242,-7.950275105445097,-4.625246048969198,-3.4149203807908584
50027L,tpm,0.5,0.8627253920843527,0.9784525144851903,0.9913539391399162,0.06327592536560041,0.025069270582034946,0.015880074782121653,-4.107582743780523,-2.2194513889147762,-1.8499502889092658
50027L,tpm,0.6000000000000001,0.8727518287356982,0.9723511515504946,0.9917753519258448,0.07134372327382475,0.03325588576448115,0.018137969097068135,-4.634024481619443,-2.394424566122345,-1.9212405742111662
50027L,tpm,0.7000000000000001,0.8463272681830333,0.971766789333597,0.9942371560221963,0.0898210355116815,0.03849991636336579,0.01739394460249584,-5.210544681837486,-2.5412284953496997,-1.9435758478302507
50027L,tpm,0.8,0.8654637999752127,0.9748669287431088,0.9954537318127402,0.09470522689721243,0.040933337071301014,0.017409323531295717,-5.687820005376357,-2.6518724117581436,-1.9715087162065488
50027L,tpm,0.9,0.8765628654602954,0.9711294476334346,0.9962926609937235,0.10091364426838252,0.04880389912949218,0.017488724024863202,-6.148056978049014,-2.7931767960377623,-1.994980982986053
50027L,tpm,1.0,0.8637542052019627,0.9705622832342343,0.9962119740576695,0.11672437397477771,0.054256535795944465,0.019462851646998198,-6.663626833790867,-2.916343644479779,-2.0296257741256127
50027L,tpm,1.1,0.8728035785221432,0.9616094792324601,0.9961267920303837,0.12311609788912473,0.0676377881916992,0.02148388426346507,-7.110231709977908,-3.073495343374037,-2.0622042090661608
50027L,tpm,1.2000000000000002,0.8425070287447728,0.960129505449896,0.995144172042396,0.14848911063014628,0.07471190826778927,0.02607327969520943,-7.627965317427514,-3.2056625461419412,-2.104422848611677
50027L,tpm,1.3,0.8352980310709939,0.945749145396906,0.9929114736016759,0.16359727977861843,0.09389229932748906,0.03393943929601357,-8.145004223319914,-3.377321409358914,-2.157377417672377
50027L,tpm,1.4000000000000001,0.8457406428177476,0.9371483877260737,0.9924028226472734,0.1696911311982857,0.10831574658284722,0.03765819661785495,-8.602639212244927,-3.54247954211292,-2.198063799567421
50027L,tpm,1.5,0.8552067536201241,0.9237523035311556,0.9860133759208702,0.1754097057055956,0.12728957341286629,0.05451749826262205,-9.03891761786001,-3.7196757207853826,-2.2706987398034735
50027L,tpm,1.6,0.866946114542162,0.9104532523530241,0.9799113436235625,0.17869788054109947,0.1465988384513132,0.06943541985431499,-9.426782560498225,-3.9007726214775005,-2.3453854815332447
50027L,tpm,1.7000000000000002,0.8812468511902329,0.8968221996182061,0.9712322498515024,0.17878587534057533,0.1666494062478662,0.08799613295464036,-9.735161323324416,-4.085757019200718,-2.4290738848426954
50027L,tpm,1.8,0.8846391148655642,0.8795158757432588,0.962673184657695,0.1860329689606953,0.1901190081949262,0.10582081365540287,-10.12630262398748,-4.276274862617593,-2.5151766255709416
50027L,tpm,1.9000000000000001,0.9010444495050419,0.8693070515160605,0.9552905230185222,0.18139107072723687,0.20845960129221658,0.12192580160220923,-10.16550362831612,-4.466016351534624,-2.601291312095621
50027L,tpm,2.0,0.9063482122752338,0.865053190208828,0.9429735967201149,0.1853078218327931,0.22244212038961858,0.14460180221084576,-10.47536225986285,-4.65137155341873,-2.696421006201965
50027L,tpm,2.1,0.9167979511395832,0.8437967866826456,0.929038256381087,0.1829995209455959,0.25074248415502953,0.16900325975143937,-10.641887395831183,-4.843949768540394,-2.7952328105485855
50027L,tpm,2.2,0.9271756766071616,0.8393836297315352,0.9146028642710755,0.1790047549448025,0.26584055920443067,0.1938420483814766,-10.620921284556701,-5.036891007445106,-2.89639874896685
50027L,tpm,2.3000000000000003,0.93424752466321,0.8149746300681525,0.9012102894725726,0.17750040685083454,0.29775491559168293,0.21757007214778432,-10.773755247513074,-5.226754108545781,-2.9988692066670617
50027L,tpm,2.4000000000000004,0.9404836852115167,0.8065824587621293,0.8855750111370773,0.175921811296983,0.3171389623551367,0.24392825627368386,-10.605967098596063,-5.428126311945575,-3.103464615157517
50027L,tpm,2.5,0.9470097108315668,0.8029489158091382,0.8699750539483093,0.17264714783987423,0.33292827284170345,0.2704422898772961,-10.642029466569634,-5.629957636015004,-3.2093605402235954
50027L,tpm,2.6,0.9524101897883606,0.7967111050846231,0.8545769002980516,0.1699151303692367,0.3511817140009746,0.2970241524733561,-10.574342428518873,-5.83297486934675,-3.316358486473019
50027L,tpm,2.7,0.9559832325397236,0.7934516697882222,0.8371525009724252,0.16947253691330058,0.36711413138584686,0.3259723809090166,-10.421312225259049,-6.036565923830598,-3.42356505443232
50027L,tpm,2.8000000000000003,0.9603098663262679,0.7880150547075299,0.8219863355191718,0.16668261328528722,0.38521352741658565,0.3530008004758342,-10.389093458216612,-6.240971104468923,-3.5323804574921955
50027L,tpm,2.9000000000000004,0.9641508021579845,0.7991147116840925,0.8057985768018339,0.1638811278029793,0.38793886352104573,0.381430508584844,-10.388344556001993,-6.415177245489419,-3.641092441827125
50027L,mc1,0.5,0.9324677134093994,0.9937967350102196,0.9936623803715191,0.04438120877382516,0.013450968820198183,0.013595853748993261,-4.129872710552903,-2.145524358818362,-1.8494364467229987
50027L,mc1,0.6000000000000001,0.9295763948166119,0.9959190195439976,0.9952072181340317,0.05307489243828494,0.012776510409345226,0.01384598406176809,-4.568371521194647,-2.121233889371915,-1.889404396748223
50027L,mc1,0.7000000000000001,0.9528866556161197,0.9923408245997739,0.996058108592275,0.04973379716202768,0.020052598547616325,0.01438573247720038,-4.611567926649259,-2.216234695368382,-1.924629387433717
50027L,mc1,0.8,0.929617790010622,0.9864897375105712,0.9943767965784777,0.06849925059900426,0.030011400599804065,0.019361823986945345,-5.029559595587587,-2.3293658387619636,-1.9866590583917487
50027L,mc1,0.9,0.9120505306131577,0.9894429789669363,0.9956197053088777,0.08518116707591247,0.02951193377648746,0.01900984776418789,-5.451173261030912,-2.366662931431769,-2.0069196094739747
50027L,mc1,1.0,0.8711590845332193,0.9801583367622547,0.9952502287472487,0.11350811225052657,0.04454398190299723,0.02179396992920659,-5.909968584452425,-2.487906888561375,-2.048451220653963
50027L,mc1,1.1,0.8848940640171905,0.9847185864344891,0.9948847795029753,0.11711870347906927,0.042673588044089966,0.024689345392201474,-6.263055592958435,-2.4938411097622577,-2.0884893797451323
50027L,mc1,1.2000000000000002,0.8855338750182897,0.9799476499665136,0.994340094406777,0.12659090606137335,0.05298423354817976,0.02814936558878788,-6.655208584760217,-2.5914840290212173,-2.129394801270712
50027L,mc1,1.3,0.873987926823156,0.9717461182244321,0.9940938277768324,0.14309773545111448,0.06775880598512507,0.030979880346197766,-7.078237653058132,-2.7042348575460657,-2.1661481235565057
50027L,mc1,1.4000000000000001,0.8860665704081617,0.9769006229744548,0.9920073923323999,0.14583406160362455,0.06566493517422455,0.038625813017791215,-7.397061776602236,-2.71978601708252,-2.2182256041428965
50027L,mc1,1.5,0.8920715484233337,0.9697594058132468,0.9893584052178003,0.15144238495230303,0.08016312284763459,0.047553537105218785,-7.732187341128008,-2.8241193366214237,-2.2749304657134135
50027L,mc1,1.6,0.9084057985903945,0.9549211180850543,0.9850526209824406,0.1482653308710612,0.10401409356230008,0.05989466557394039,-7.874066841752459,-2.9477987321427124,-2.340837462965043
50027L,mc1,1.7000000000000002,0.9185286641453325,0.9530706790378582,0.9796239086095234,0.14808567756836324,0.11239132036020326,0.07405784630456096,-8.08176860015988,-3.045846003088178,-2.412718706957853
50027L,mc1,1.8,0.9302669722845976,0.9427073712224682,0.9715853272528824,0.14463716090486867,0.13110220682070756,0.0923276872023516,-8.158204524550468,-3.165484460592998,-2.4936722405222476
50027L,mc1,1.9000000000000001,0.9371279146258351,0.9069928224299688,0.9614672165643012,0.1445855054523439,0.17585473136095986,0.1131907703497492,-8.329280621443496,-3.298648340152964,-2.581029749460254
50027L,mc1,2.0,0.9315706519124926,0.9069551014994938,0.9510846447097722,0.1584006343592707,0.184706423232976,0.1339239719881525,-7.79003421706375,-3.41376469038397,-2.6712263760937764
50027L,mc1,2.1,0.9236441663957595,0.8784733814610176,0.936884254597693,0.17530893595509234,0.22116614560538073,0.15938659769387337,-8.065116731933747,-3.5482304443899553,-2.7676581365580795
50027L,mc1,2.2,0.9244209518700552,0.8739137248938367,0.9237030439810864,0.18235893500779005,0.23553760006995003,0.18322298067742965,-8.295338798680854,-3.680164854279588,-2.8655200591866756
50027L,mc1,2.3000000000000003,0.9224529268772175,0.8494070248313413,0.9063465047842845,0.1927640333101591,0.2686245222145255,0.21183869600287109,-8.541642091292054,-3.8161207582955665,-2.9670343703088013
50027L,mc1,2.4000000000000004,0.9304814321011405,0.8369662618088674,0.8908736825919098,0.19013062695790775,0.2911658356665305,0.238213528272864,-8.634066768063228,-3.957391531504434,-3.069797761366998
50027L,mc1,2.5,0.9272515414557204,0.8220510752290714,0.872149562745116,0.20228941626085434,0.31637994592522306,0.26817134626181033,-8.873202087988806,-4.099243580462756,-3.1737993234677715
50027L,mc1,2.6,0.9137967468233421,0.7994097919626011,0.8511864191862857,0.2286845868450824,0.34884293439314795,0.30046670202700787,-9.147258423924738,-4.235980432687081,-3.277886163542121
