sub,bone,n_iter,rmsd,h_before_rmsd,h_after_rmsd,h_diff_rmsd,h_ratio_rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,h_before_mean,h_before_median,h_before_std,h_before_max,h_before_99,h_before_95,h_after_mean,h_after_median,h_after_std,h_after_max,h_after_99,h_after_95,h_diff_mean,h_diff_median,h_diff_std,h_diff_max,h_diff_99,h_diff_95,h_ratio_mean,h_ratio_median,h_ratio_std,h_ratio_max,h_ratio_99,h_ratio_95,before_points,before_cells,before_A,after_points,after_cells,after_A
50006R,tpm,100,0.002473486555567536,0.5619574114760159,0.5606494156125732,0.002434192580702006,0.002434192580702006,0.0017032105668624254,0.0011916616546368219,0.001793658135069648,0.016705173415861103,0.009303330487845483,0.005231760036070284,0.557440277895631,0.5444749910086948,0.07110885241983525,0.7747857255440282,0.7238222977263394,0.688288110023921,0.5561537298195872,0.5436908584177726,0.07085757570282306,0.7758514096605678,0.7223291194027416,0.6872646494681828,0.001286548076043731,0.0009842459275138105,0.002066419020424673,0.017892886453033108,0.009010838499009341,0.005139468341830497,0.002288023549250802,0.001823353682193689,0.00342687453378845,0.02569335076840316,0.013882272492404023,0.008738149973056936,2853,5465,77.24402979941712,2765,5303,76.97690505402562
50006R,tpm,200,0.004278609183111494,0.562027477558418,0.5595273863530082,0.004203372597745788,0.004203372597745788,0.0030733348464144538,0.0022208078844592636,0.002976761573190008,0.023445113201663103,0.014723570178775165,0.009371539752422282,0.5575868301135583,0.5456387222458818,0.07051108008385593,0.7724265933561889,0.7250464120925787,0.6865859091383028,0.5551150387580716,0.5441343104022915,0.0701298069557684,0.7740720814933488,0.7220831400728087,0.6852427954500744,0.002471791355486661,0.0019811035149181477,0.003399792448138796,0.02375453397558913,0.0144785623651878,0.009200454104138065,0.004409448985552423,0.0036871946401647185,0.005688631130010362,0.036246751898857045,0.02263451574174556,0.015272865340250493,2853,5465,77.24402979941712,2761,5296,77.03885693242135
50006R,tpm,400,0.007392009496565447,0.5615385274380594,0.5568218683056398,0.007388577138025709,0.007388577138025709,0.005568924837130769,0.0042684180369293775,0.004860954695911266,0.03188928233467971,0.023278574081083934,0.01633211281454215,0.557090531365083,0.5442793071424497,0.07053834177717537,0.769526498008386,0.7248198208555923,0.6863048183105434,0.5524000449508533,0.5413141019713654,0.07003415853480868,0.7724075446928287,0.7202835403354071,0.6833503831566059,0.004690486414229884,0.003917175698509634,0.005708801040716086,0.03255494930016767,0.023188790269287878,0.01627578426338322,0.008405564896277678,0.0073330800097620285,0.009620355976610704,0.055985635101702035,0.03639657924017687,0.02712337882020284,2853,5465,77.24402979941712,2749,5274,77.04803636744248
50006R,tpm,800,0.013271625341956587,0.5616082927530762,0.5523044288524903,0.013326403031099575,0.013326403031099575,0.010441549400868189,0.008364034030251495,0.008192074543514205,0.05463098336289392,0.03763283496635723,0.028738460415541137,0.5571637705201922,0.545481500116986,0.07051529840217426,0.7710451461045449,0.723982100064658,0.6857705284940733,0.547862112080025,0.5386836457514954,0.06990914301641649,0.7719311769342997,0.7162947829637478,0.6793639424075297,0.00930165844016724,0.00807929472440408,0.009543173896024607,0.05117086386916653,0.03766677252281889,0.028931883231025107,0.016707224022124056,0.01513839010414126,0.016243823846592797,0.10326040357604274,0.061636135059842924,0.047733176931352435,2853,5465,77.24402979941712,2749,5269,77.16557263468268
50006R,mc1,25,0.0008865479445798535,0.5423962574454833,0.5422579980054315,0.0009049719025914975,0.0009049719025914975,0.0005660933197890569,0.0003585204066724473,0.0006822797163399829,0.008609826159903487,0.003534800169477293,0.001783375355189268,0.5384493148231743,0.5180623928961268,0.06531489460545128,0.7992417138160088,0.7335408769976101,0.6777732048884357,0.5383403685503996,0.5177852059201182,0.06506446026732597,0.7944667837209365,0.7342039222533234,0.6760437134953372,0.00010894627277461156,-4.74160031310733e-06,0.0008983901458323076,0.011862229944184732,0.003494098037027452,0.0016465946078627889,0.00015160504711633966,-8.152421824682664e-06,0.001583251614784696,0.017594523357278936,0.0059487994559550925,0.002866250189697657,2465,4719,63.94994756445602,2397,4579,63.805223826288056
50006R,mc1,50,0.0012771133591068743,0.5437311799912148,0.543472383369977,0.001299106775871215,0.001299106775871215,0.0008158271065150419,0.0005264868403982302,0.0009825704373145666,0.011575958902917847,0.00512462552284127,0.002639229822028388,0.5397147554174724,0.518925170814479,0.06596649815851086,0.7985093454301929,0.733023193322193,0.679133515003881,0.5395049021160568,0.5185591346839702,0.06554915772599373,0.7935349238995146,0.7331510817885106,0.6758868808333693,0.0002098533014154996,1.3013076811341229e-05,0.0012820452437412337,0.013384915284058607,0.0051503702251184036,0.0025532947699119617,0.00030537429127090867,2.36561844460309e-05,0.002218228053783314,0.01943057064640919,0.008277240165680003,0.004326917926666316,2465,4719,63.94994756445602,2393,4573,63.78802597155722
50006R,mc1,100,0.0019874032035785884,0.5436932617789964,0.5432149649055402,0.001994868111701398,0.001994868111701398,0.0013100599153244303,0.0008789535947898851,0.0014944947346359513,0.015630453513214067,0.007647034229326812,0.004092874829174607,0.5396267297035255,0.5185672735795257,0.06637285208097006,0.7985436482557261,0.7369217717395602,0.6793011180755739,0.539235475053993,0.5179593235683064,0.06563231323534034,0.7880115633303326,0.735889745908295,0.6745624339076726,0.0003912546495326118,2.4153506957447224e-05,0.001956123355594482,0.015724844317494657,0.007643742197579188,0.004157239186377595,0.0005761984818723891,4.43150339936099e-05,0.003387103718137297,0.022937083865300353,0.012499408402673665,0.0070779014092302315,2465,4719,63.94994756445602,2385,4555,63.838924632926506
50006R,mc1,200,0.0033004353772382706,0.5441871626112137,0.5433100873267516,0.0033847233774923964,0.0033847233774923964,0.0022148373469286307,0.0015182088647329823,0.002446910134429965,0.02380242247889783,0.01230232279592181,0.00708275916861008,0.540054161122973,0.5192118071338306,0.06694154916496482,0.8024148755155742,0.7369659829577422,0.6810193027494842,0.5393329817644062,0.5179975393569367,0.0656184865119359,0.7851344702656464,0.7360889517535786,0.6721942240853094,0.0007211793585668151,8.291816691463616e-05,0.003307000555627515,0.026008743945587054,0.012829739423133597,0.007135806349605666,0.0010591969014849343,0.0001544517755476827,0.005739898198583319,0.0414038554871718,0.021293314521551414,0.012102859474201432,2465,4719,63.94994756445602,2367,4519,63.86374347720802
50006R,mc1,400,0.005587730293078778,0.544107117910792,0.5424743072396087,0.005689528131138954,0.005689528131138954,0.0038592340340440146,0.002636255723955907,0.004040920996340637,0.03489617799630297,0.01987909971082167,0.012105199302033418,0.5400440962911873,0.5191681582516996,0.06636964533748443,0.797401611675184,0.7371232619940596,0.6798921032031837,0.5386791454679603,0.5169623978172273,0.06405585260537429,0.7760702365625863,0.7329689993178748,0.6668309128565185,0.0013649508232269336,0.00032520123434442993,0.005523372122643344,0.03412274753935174,0.020824103823625872,0.01230198667014763,0.0020360087284451,0.0005996819426223501,0.009632152403865231,0.05227744316711408,0.03451446859814909,0.020743747853340058,2465,4719,63.94994756445602,2352,4492,63.855510867990795
50029R,tpm,25,0.0010297237660764243,0.31801686928884787,0.31771949744750433,0.0011258645097341183,0.0011258645097341183,0.0006404144214233193,0.0003877122649153352,0.0008063500500748108,0.012708153320943908,0.004081383734698494,0.002173103682486629,0.2928961703259124,0.2924519606459687,0.12388124378086567,0.6045642602095793,0.5311046772711222,0.48570612382885914,0.2926199525866325,0.2922433731505471,0.12377092714564154,0.6034050349771748,0.5307607508763167,0.48542883988452923,0.0002762177392799633,0.00011940574323397041,0.0010914552921608438,0.022510384621184848,0.0042449135416213575,0.002106155433655701,0.0009087563730316483,0.0004520974911769005,0.00586108603379226,0.1912853118669871,0.018261286722973124,0.007322664657826541,3487,6720,93.82792180441503,3413,6576,93.4237956520841
50029R,tpm,50,0.0015002976557811447,0.31700320347546823,0.31650618750392634,0.0015745906836655025,0.0015745906836655025,0.0009681796821175318,0.0006071238383981186,0.0011460895074457288,0.018235575763927765,0.005569353984139999,0.0032202375808796048,0.29180847870084264,0.2922707662157237,0.1238500818409457,0.6050510835127575,0.5292715993986251,0.48482960912835,0.29134692708962723,0.29135820685763913,0.12366541474358154,0.604647075385427,0.5284213883017005,0.48398486164958415,0.00046155161121546424,0.00021106102795256237,0.0015054254984125264,0.019408670630266328,0.005889261311647796,0.0032094748235505515,0.0015633432515520646,0.0008188149933984203,0.007799805552755716,0.16749867812109787,0.02760620262948209,0.011591090024366802,3487,6720,93.82792180441503,3391,6527,93.3964160815343
50029R,tpm,100,0.002414908483020844,0.3192772590188741,0.31841636521315375,0.0024930390102288077,0.0024930390102288077,0.0016369171057580593,0.0010823707973612892,0.0017754676483233063,0.022253961296216013,0.008492476202029689,0.005339437954136529,0.2940166601114299,0.2945568983717415,0.12446755281407741,0.6049454989820215,0.5358049716117035,0.48559614176598287,0.2932111835419974,0.29314343278257005,0.12416192444327538,0.6038292080752423,0.5363097696896373,0.48456378898245195,0.0008054765694324963,0.00040215840505028466,0.00235933274520952,0.03470671347425616,0.008751806875496105,0.005341809548865356,0.0026656593356462906,0.0015594426522037097,0.012329625482945875,0.26790503752921696,0.044696382726307105,0.01884063916281595,3487,6720,93.82792180441503,3372,6494,93.406031871606
50029R,tpm,200,0.0042291854617133645,0.31788924185845824,0.3163523623475215,0.004199739151650502,0.004199739151650502,0.002951138224108847,0.0020192430935108523,0.0030293221769516956,0.029753392421276403,0.01406381049153465,0.009327150146611937,0.2921310060372294,0.29303460166727346,0.1253516868694696,0.604478449082061,0.5362476498414764,0.4870521918332056,0.29069138376334286,0.2911583104834274,0.12480920065688461,0.6025334536652829,0.5392546236890854,0.48475500541940386,0.0014396222738866293,0.0008116109271320282,0.003945287904632001,0.038531522312425265,0.013808087362367319,0.008964867371931891,0.004789803462308032,0.0032116551966201445,0.021167330169894562,0.30315066491266174,0.08418970937839772,0.031479301728984874,3487,6720,93.82792180441503,3359,6468,93.5049794356683
50029R,tpm,400,0.007574646044313494,0.31808444884527526,0.31506536820385606,0.007459841827229048,0.007459841827229048,0.0054850605219319915,0.003991816588661629,0.005223923216068285,0.05138554244954552,0.022953802320297388,0.015880427721327056,0.29250503658018173,0.29366667696717363,0.12497407800191637,0.603903350754006,0.5322522752506444,0.48633813851345165,0.2896477536369835,0.2902722089962565,0.12397727636337515,0.6007817497126623,0.5312122840614709,0.48219329986859405,0.0028572829431982327,0.0017603620845878312,0.006890948720588803,0.05254490146087323,0.023312782488174748,0.015501200259586113,0.009718597844470675,0.007375429733182346,0.036685330712880077,0.3969577130347102,0.15069067531620953,0.05533704859214589,3487,6720,93.82792180441503,3360,6473,93.6836298157481
50029R,mc1,25,0.0009728709914095469,0.34995972070681225,0.34969616014726246,0.001241023935413594,0.001241023935413594,0.0006046722323257427,0.00037342049293974063,0.0007621348026303469,0.013197658153091218,0.0037757116791475027,0.001957871425205015,0.3186266222551957,0.31647009659812847,0.14473728513218306,0.7267867322406021,0.6432733960819038,0.576766499741997,0.31830714543825395,0.3159499835144952,0.14480319604445904,0.7270448234178478,0.6443038052083254,0.5767652644044817,0.00031947681694174517,0.00014350517885551584,0.0011991976366330177,0.039029233381513984,0.004175320478094058,0.0019310195675468697,0.0012747075610425058,0.0005196197437769542,0.005382878454731572,0.21073380526694363,0.016296286481236214,0.007664523459887746,3869,7456,101.08945114207147,3753,7239,100.51994325710693
50029R,mc1,50,0.0014097103470881534,0.3494766045385637,0.3490365737861175,0.0016624652646398254,0.0016624652646398254,0.0009027942496964665,0.0005812962573558725,0.0010827030088636476,0.01674128612169902,0.005435706272408552,0.0028406682159459783,0.3181855141289808,0.31755677334314125,0.14454022180099163,0.7214206960187535,0.6442075363646654,0.5747200397392755,0.3176546427761242,0.31702084184276125,0.14464459119899647,0.7219029258934138,0.6440483336870251,0.5748901181798135,0.0005308713528565698,0.0002567753588039179,0.0015754257719264972,0.03059616136878257,0.006238557624870556,0.0029034485231908317,0.0021578723778717165,0.0009077362757484637,0.006943536424062219,0.16842918636028248,0.024965150017691434,0.011761508987638647,3869,7456,101.08945114207147,3725,7184,100.47815757088351
50029R,mc1,100,0.0023560380004896213,0.3505579912685123,0.3498389650080893,0.002381650090054361,0.002381650090054361,0.0015163031644331408,0.0009713495124241935,0.0018032580994636284,0.01841511902944923,0.00937058028683165,0.004863686497866175,0.31914745723218846,0.31688596519685336,0.14503725653928626,0.7285384519128326,0.6502623690640773,0.576847757441494,0.3182719819281653,0.3160308288835268,0.1452248152260788,0.7288817281950675,0.6499026917126519,0.5764289296660939,0.0008754753040231947,0.000451929628650094,0.0022149040935222093,0.03186016696360647,0.009331360391340804,0.004768684968090212,0.003585060418347669,0.001595029378312934,0.010034988907936379,0.2263695958543058,0.03887316837974645,0.02055902115530033,3869,7456,101.08945114207147,3715,7158,100.45356132744396
50029R,mc1,200,0.004077874487182738,0.3501524182115369,0.34879856999090725,0.004064347921114241,0.004064347921114241,0.0026776217443798575,0.001740094341217908,0.0030756141057096302,0.03132293836132432,0.016037958398150656,0.00854335366753372,0.318775953315701,0.3165707694959087,0.1448744545013131,0.729759366668075,0.6486045106992141,0.5752656253472641,0.3171288601326533,0.3145845992810957,0.1452230301937881,0.7298342659483058,0.6482555138284863,0.574555981440552,0.0016470931830477615,0.0009188031108384453,0.0037156436952731683,0.02838472265329889,0.01602181028174998,0.008591917009272513,0.0067413473706260645,0.0030622469696820927,0.016317214603688353,0.18871193311588272,0.06513793411789846,0.0365730453400943,3869,7456,101.08945114207147,3714,7155,100.6571728642258
50029R,mc1,400,0.007209123441603157,0.35134360558117206,0.3486070734030515,0.007398464426912065,0.007398464426912065,0.004793488205800958,0.0031007182146420564,0.005384601342450456,0.04904298784291582,0.026721027079407985,0.01593633058047979,0.3200309787421327,0.3182613988080294,0.1449913853583406,0.7262291052498643,0.6435659484853994,0.577612802116726,0.31668135486918275,0.3147152845657908,0.1457388455589631,0.7230029708000208,0.6436602044069547,0.5737899343296687,0.0033496238729499497,0.0019004888627032757,0.006596764038985104,0.04514481161767303,0.027335480835111798,0.016409802792899407,0.013782155255748165,0.006341026599042815,0.028738237491017008,0.23285880377774695,0.11414476810889408,0.07169093263595369,3869,7456,101.08945114207147,3708,7146,100.82335930538672
50029R,mc1,800,0.013720699835567287,0.3506254233956232,0.34538427306116243,0.013593334621910607,0.013593334621910607,0.009147222701238909,0.005843496347702516,0.01022672581189482,0.08165378558272927,0.04798310130529907,0.03138521305449849,0.3190957906368428,0.3167912135951688,0.14531367426779987,0.7285573468422163,0.6462838724684229,0.5776503222719267,0.3125308145417142,0.30801772373596215,0.1470196790905226,0.7230615417674562,0.6451460365569509,0.5715514950972501,0.006564976095128546,0.0037165766634744413,0.011902933882603245,0.0804764482965267,0.04799013897762975,0.03146153638407566,0.02736679568486498,0.012610624255933199,0.05167363591199533,0.3898657935994672,0.21051476640253794,0.13374563299069453,3869,7456,101.08945114207147,3703,7135,100.77543665334251
50020R,tpm,25,0.0010284070601374116,0.45737200259489674,0.45710811245477967,0.001129145554917315,0.001129145554917315,0.0006018936320014008,0.00036672678849500605,0.0008338735738087856,0.01624551183819448,0.004284065362551225,0.0019074958419143758,0.4351783558896569,0.38344470094145866,0.14074426213114835,0.8171331563088283,0.7759238993435772,0.7235184302081975,0.4349095764750577,0.38282297828049316,0.14071775567517245,0.8176619608901855,0.7762037575696688,0.7236299294472813,0.00026877941459929497,0.00011914111966779273,0.0010966892497317512,0.024632329419337073,0.004607295303006797,0.0017971087769516193,0.0006261965558141824,0.0002945861016101733,0.002428663775407284,0.06261732228926335,0.009161385963434406,0.004160265969775343,4303,8331,114.3885058399959,4169,8069,113.81531785673559
50020R,tpm,50,0.0014949219263721016,0.45646330326350726,0.4560080562701313,0.001533998971109778,0.001533998971109778,0.0009035126689913229,0.0005747917478116347,0.0011909896821216597,0.0173937735321175,0.006073939175644487,0.002789287943453304,0.43413044054808986,0.3821698783193074,0.14103016633243365,0.8169660090884742,0.7771981429515115,0.7240320113926136,0.43367685485453733,0.3811695995307093,0.14095294586045343,0.8174733634156334,0.7772092593769104,0.7237330939942573,0.0004535856935526649,0.00022837867721592353,0.001465405357561588,0.017829549538050715,0.006162551012924397,0.002795334477832826,0.00104644730185372,0.0005699708552129076,0.003171714680588246,0.039819456005226,0.012410609806223506,0.00629540963882819,4303,8331,114.3885058399959,4170,8073,113.95399652183474
50020R,tpm,100,0.0024932725739130455,0.45591377811951583,0.45513902746987506,0.002382893289153128,0.002382893289153128,0.0015227174700545745,0.0009851062365693714,0.0019742693925139955,0.02545460970296665,0.01035605194803358,0.0046441689906939745,0.4335856829678154,0.3823134227528597,0.14092845207602375,0.8171930511695958,0.7773584821229795,0.7204203088618577,0.43279183446355857,0.3805421674264138,0.1408643402280767,0.8188658779094831,0.7775195246522026,0.72060864863947,0.0007938485042568798,0.00042607005662163855,0.002246772124577864,0.023886173657740706,0.009469767815350404,0.004518803621641509,0.0018728002763767414,0.0010767518224385738,0.0049260211849940635,0.05430423841318453,0.019063825275594696,0.01035652776853016,4303,8331,114.3885058399959,4160,8052,113.91045119392797
50020R,tpm,200,0.004057668022738446,0.45755057234070823,0.4561406199737499,0.0039864678176529415,0.0039864678176529415,0.002618965004239722,0.0017520424827544702,0.003099305097811727,0.03432283952670802,0.01610047673371568,0.007878425775174254,0.43491581346364966,0.3843614625446262,0.14212938277696693,0.8163754532399466,0.7765936929401744,0.7259319651191944,0.43346716518039957,0.3811440211822593,0.14202282175940983,0.8201826908058734,0.7759853812093679,0.7263254582585146,0.0014486482832500912,0.0008529358359144201,0.0037139391234401204,0.03605425836503917,0.015259202429471118,0.007796014994793622,0.003404685510492877,0.0021730114868754227,0.008143427090507494,0.07207122157775672,0.030117972319872004,0.017902435587490568,4303,8331,114.3885058399959,4144,8022,113.98519649327372
50020R,tpm,400,0.006759531080325637,0.4592946959488819,0.45655218107277146,0.006873826743640584,0.006873826743640584,0.004609415551387862,0.0032431998308718787,0.00494414286813316,0.04856045220789409,0.02627704568726698,0.013544774487217545,0.43696935848428914,0.38533155814596654,0.14145457741835232,0.8171030719843345,0.7739040442880625,0.7232692456080021,0.4341295068995638,0.38030781099730926,0.14132043476244405,0.8224869326304411,0.7755974704064238,0.7237849850457567,0.002839851584725279,0.0018027712617129654,0.0062597713279577425,0.046959105100054854,0.026515505582963103,0.013718583021437426,0.006664244275281414,0.004558592882692586,0.013907305542298827,0.08990280831255501,0.052461591803939736,0.03183315580718725,4303,8331,114.3885058399959,4142,8017,114.18699512350224
50020R,mc1,25,0.0007963481356095264,0.4107041222566617,0.4104697869184991,0.0008451607957979262,0.0008451607957979262,0.0005356130675849869,0.00036102861723660623,0.0005893123067788156,0.006624857937647426,0.0029744013001938565,0.001652227500832122,0.3986484550320079,0.3669777211084187,0.09877897215100008,0.6807083827307178,0.6225806270136183,0.5714227736418623,0.3984386252828686,0.3668198051805678,0.09865144629257021,0.6778129263097162,0.6217185690920309,0.5709609110415029,0.000209829749139317,0.00011646034019435758,0.0008186991188036759,0.02328778117405994,0.0029690347036385543,0.0015483735793493853,0.000492883808482155,0.0003008815523198561,0.002000305100672662,0.03658188929416965,0.007079473479101994,0.0037964270992638166,4136,7953,109.85435124416806,4010,7715,109.72646187820735
50020R,mc1,50,0.0011778599579167254,0.4116936382036918,0.41127083719174856,0.0012585053172291995,0.0012585053172291995,0.0008079716981029053,0.0005587335696568311,0.0008570506493366058,0.010235695974542974,0.004147303689675209,0.0024625589131075146,0.3994107324491531,0.3657529360323905,0.09981341864610853,0.6918147579005325,0.6239227410220406,0.574311525364369,0.3990299358726438,0.365699151471905,0.0995932317071572,0.6894876510580069,0.6232449260422955,0.573597649294676,0.0003807965765092628,0.00023571166990674075,0.001199512234540771,0.020107616662630556,0.004436563565508119,0.00243054285520554,0.000892539518009567,0.0006003683935375548,0.0029681678824385557,0.05588525118074161,0.010331756724742212,0.006076794193146887,4136,7953,109.85435124416806,4003,7700,109.72922435217232
50020R,mc1,100,0.0019539880214531034,0.41202944732191266,0.41127848508030024,0.0019473638140308303,0.0019473638140308303,0.0013729499070314663,0.0009643406769410819,0.0013903516608270378,0.013815067283038291,0.0066462681175480836,0.004204437761542471,0.39979952218843673,0.3673551153120467,0.0996423981962423,0.6894140199769465,0.6246721886454393,0.5742139095140693,0.39911837358075974,0.36717066276053345,0.09926991568544778,0.6819408856572953,0.6222498144690464,0.5728576496345119,0.0006811486076770221,0.0004603798422118943,0.0018243525970755643,0.012970109476298342,0.006642135485032856,0.004127470783874578,0.0016023000657184806,0.0011637920841148725,0.004644023470417183,0.04012685197273892,0.01626771449876707,0.010142508574493312,4136,7953,109.85435124416806,3997,7688,109.79540234748595
50020R,mc1,200,0.0033436597043409347,0.41119879142996874,0.4098681225766628,0.0033006568962365038,0.0033006568962365038,0.002429352439132638,0.0017718551236633239,0.002297456625251848,0.019480436627792145,0.010629451032105521,0.007162240289564633,0.3990787728014204,0.3671668700502312,0.09909883537549374,0.6864637733450968,0.6229159728102622,0.573834951872184,0.39786106107349006,0.3671588559984027,0.0984807290082426,0.672090002351712,0.6203106026942207,0.5716752275543199,0.0012177117279304247,0.0008754455704921144,0.003067819110432408,0.018939248798027997,0.010632744433875766,0.006956230880613059,0.0028910464474174846,0.0022049290689219706,0.007967358211440729,0.058615699639399284,0.026952568932798193,0.017473746749178787,4136,7953,109.85435124416806,3985,7660,109.78475956678422
50020R,mc1,400,0.006012515157879368,0.4119140532586143,0.4092357457731327,0.005982301984256412,0.005982301984256412,0.00445336037255525,0.0033495170080214895,0.004039544518368838,0.03669559102326763,0.018766298558975793,0.012823639065570621,0.3996714716759031,0.3669056176421325,0.09967899478003557,0.6781605589058338,0.6215035305714457,0.5754928858217483,0.397179846701007,0.3669805065063535,0.0986005324177144,0.6658532121305577,0.6155797241239185,0.5717727973958577,0.002491624974896155,0.0019250925776328753,0.00543872613902483,0.03288482205059834,0.01848903050702955,0.012667575691496291,0.005973981470481352,0.004849856285050984,0.01434963284802064,0.10286230391551814,0.04746459300753932,0.03202512199668755,4136,7953,109.85435124416806,3980,7652,109.92958302894243
50018L,tpm,25,0.0012827962588317268,0.3872645467422861,0.38701265242602195,0.0013878541429100718,0.0013878541429100718,0.0007554036010290296,0.0004400519551142558,0.0010367891016137515,0.013833297349443552,0.005366004044424947,0.0025790536044273953,0.3706905802268074,0.3665283639940202,0.11208176878788613,0.6463581938697631,0.6032366691074573,0.5680944149252674,0.37043571886272075,0.3662151144378851,0.11205432311376562,0.6463979785448973,0.6038671550434885,0.567845351697702,0.0002548613640866572,0.00013365218738545237,0.0013642524719012013,0.02621687630602637,0.005323469181652821,0.0022286529122471973,0.0006717559296959302,0.0003806373195938956,0.0036810995256884847,0.055469023470243316,0.013725538098669993,0.006190656899536178,4439,8589,117.65270625201009,4293,8304,117.20111518752006
50018L,tpm,50,0.001872780583972579,0.3866067082656505,0.38617775689534894,0.0018768202457500876,0.0018768202457500876,0.0011581261840690892,0.0007182399310153585,0.0014717509495421584,0.01983415854058522,0.007677893702327887,0.003834162211149332,0.37019096518981426,0.3657639322564779,0.11146028964539598,0.6457827996140014,0.6038123397023651,0.5681774024845598,0.36975602934260954,0.36486127970488375,0.11141695869799392,0.6458570602435374,0.6048392571366148,0.5679433803887758,0.0004349358472046725,0.00022875331238994545,0.0018257286336347395,0.018573385195083003,0.00755434282644442,0.003482241685724609,0.0011497863789132357,0.0006638991926295083,0.005054800638313521,0.04873027302216702,0.019502655723182088,0.00960698099501073,4439,8589,117.65270625201009,4295,8311,117.30270690941194
50018L,tpm,100,0.002966645813500181,0.3880952001724046,0.38733104684180264,0.003033940242218585,0.003033940242218585,0.001898972343864083,0.0012424188976036831,0.002279230444689062,0.02866059064028907,0.012000192270049817,0.006065291847383972,0.37186385560760266,0.3681406939236006,0.1110637532658917,0.6448466811451803,0.6036306331915658,0.5675620191225297,0.37106871805336483,0.36673744496758987,0.11105560017306267,0.6446127907158131,0.6051048845419492,0.567588430360387,0.0007951375542378141,0.00042042510256223853,0.0029278916754542123,0.02609634967686192,0.012628990674653697,0.005715757912665849,0.002142871512190814,0.0012405618144741442,0.00804998689565281,0.06007667833434829,0.03366321437273873,0.015692417300700895,4439,8589,117.65270625201009,4280,8279,117.31254391956273
50018L,tpm,200,0.004787904589831449,0.3886519605533854,0.3872743520900144,0.004848843539029678,0.004848843539029678,0.0032545623547112308,0.0022805526284441656,0.003511673994069716,0.03789981885096328,0.018125859924186492,0.009739425213123465,0.3722161293033713,0.36779817985711494,0.11182799080912716,0.6451009599492111,0.6035940433260829,0.5679891321737954,0.3707614833475288,0.36508763331756067,0.11188094678130205,0.6444154514760447,0.6069067639916359,0.568198879072008,0.0014546459558424669,0.0009033418922252401,0.004625504168103301,0.03744443686172072,0.018448758470059397,0.009513942625984664,0.0039788332227452625,0.0025464008538652137,0.0128463363313278,0.08635737986518176,0.05161962402831379,0.026560835435234374,4439,8589,117.65270625201009,4275,8269,117.36922934732976
50018L,tpm,400,0.007941902524617014,0.38565945544902586,0.3830521143561367,0.007949211425465334,0.007949211425465334,0.005704230819252748,0.004256821941375848,0.0055258996074128265,0.05239676295062921,0.027629608605213216,0.016336183793533608,0.36934258938201303,0.3643514782091538,0.11099219452659209,0.646518555054054,0.6030163604939143,0.5655960585359507,0.36662315604663215,0.3600076527429814,0.11097920419210798,0.6448563364368544,0.6083425660299063,0.5641716884837739,0.002719433335380911,0.0019104046345033154,0.007469581288209379,0.051913110136782625,0.027390465582175793,0.016366423433651328,0.007334270097265861,0.005383827381077087,0.021037080576385564,0.11706395647059206,0.07722703167327119,0.0445915925169731,4439,8589,117.65270625201009,4265,8249,117.58646266492744
50018L,mc1,25,0.0009956719611083082,0.3978362633223339,0.39755157247213885,0.0010720423358954237,0.0010720423358954237,0.0006112602957563657,0.0003616822188415436,0.0007859538822151749,0.010693679353454423,0.003961332280063003,0.002082233254459282,0.38033917277779894,0.379755651624327,0.11668678616268865,0.6993179149402066,0.627932627143318,0.5804267642931623,0.3800750901637592,0.37976378001265265,0.11657692143851042,0.6965503589589541,0.6271575342194556,0.5799756454960501,0.0002640826140398042,7.950392448938248e-05,0.001039006805999855,0.02336820101016357,0.004224545249827507,0.00207229777687492,0.0007093593902116224,0.000217033880365216,0.002828987442694792,0.049289881239086876,0.011264875648634277,0.005697221782764654,4422,8550,117.86792857113082,4291,8295,117.50283450816471
50018L,mc1,50,0.0015044199637668162,0.3990960303841273,0.3986146975105411,0.0015565592186276604,0.0015565592186276604,0.0009506415561438084,0.0005776876057570666,0.0011660017406130347,0.01209711702352606,0.005930942183583436,0.003177455119353185,0.38150768115779937,0.3800686140925462,0.11717308003960279,0.7001493368786418,0.6247470059086458,0.5812038069963823,0.3810513179258899,0.37998763381675854,0.11701952904691838,0.695554849433131,0.6237129813214136,0.5801798790240608,0.0004563632319094875,0.0001462271380976432,0.0014881563095508078,0.029613523913859685,0.00615498359015157,0.0032787272052013745,0.0012469036837670121,0.00039676601271079954,0.0042274910124800846,0.11491418771052091,0.01614960838610324,0.009223597279487558,4422,8550,117.86792857113082,4290,8296,117.7041065167862
50018L,mc1,100,0.0025439914669098643,0.3975482747557114,0.39670379500170777,0.002538719097548229,0.002538719097548229,0.0016396894434778971,0.0010019105994760649,0.0019450735494210356,0.019868962416775344,0.010039749490969493,0.005388425874419526,0.37991903616834943,0.3806542150556444,0.11707329634957309,0.6962049986657431,0.6259152028918566,0.5794773823014224,0.3791103688155671,0.3806535336105954,0.11682991579763162,0.6940582556203232,0.6229088800774467,0.5780622291557622,0.0008086673527823867,0.00029766571544659337,0.0024064812005914404,0.023694283663594495,0.00990855999737652,0.005353322976816541,0.0022206439146951035,0.0007956288204173458,0.006966371004211352,0.07453831217285095,0.02673151998853715,0.016029928607566128,4422,8550,117.86792857113082,4274,8265,117.60854602192308
