sub,bone,n_iter,rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,orig_points,orig_cells,orig_A,orig_V,orig_L_edge,smooth_points,smooth_cells,smooth_A,smooth_V,smooth_L_edge
50016L,mc1,500,0.043045091224504284,0.031998851175522675,0.024657422518893985,0.0287915508782116,0.39911501693237295,0.13045461196258232,0.08631158295123814,24540,49076,2338.6468318821326,6189.520568989642,0.3719138,24540,49076,2304.2315609877814,6189.891832646015,0.34321836
14613R,tpm,0,2.847317717829355e-15,5.50062952335111e-16,0.0,2.7936801776032533e-15,2.842170943040401e-14,1.4210854715202004e-14,0.0,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558
14613R,tpm,10,0.013149832993415777,0.009447107026597573,0.0066802308330685175,0.009147145816195175,0.10271028683655879,0.04182784263978261,0.028157034661855998,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1301.1512012862295,3179.9749654354764,0.42668325
14613R,tpm,20,0.03405153174957358,0.025072291001637863,0.018302753233088175,0.023040986055753047,0.198388646385176,0.10435579672897645,0.07156185605226105,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1278.992369042468,3173.5119016887115,0.41519424
14613R,tpm,30,0.043435495915995145,0.03261431280700525,0.024818617732889348,0.02868708604224634,0.26936657292784044,0.1293892115070529,0.08951312596758304,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1270.6051797647604,3170.862084396955,0.41245002
14613R,tpm,40,0.04996466315220549,0.03774130012959405,0.029156311900728364,0.03274235526716527,0.30318716853794125,0.14800667048997124,0.10266355408020504,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1266.0070827834138,3169.4293494818285,0.41106296
14613R,tpm,50,0.055058014604109216,0.04186047347420669,0.032674566165033864,0.03576430808308113,0.3125397145140813,0.1616589024411636,0.11252218015019302,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1263.1316374840683,3168.61251314545,0.4102566
14613R,tpm,60,0.05905683978251291,0.04501992917539454,0.03522775320536775,0.03822193482988348,0.34225000821814144,0.17217580848844513,0.12050901485835916,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1260.9221198949303,3168.0223408686393,0.40967816
14613R,tpm,70,0.06188337603892901,0.04734112611902109,0.03737136670639386,0.039854359959211896,0.35413514909650556,0.17824886664725745,0.12594561992740766,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1259.248291391435,3167.5949011366592,0.409261
14613R,tpm,80,0.0644464539776884,0.04929629025736356,0.03890001478687714,0.04151169952146108,0.362224892948408,0.18530936484355,0.1316220126312339,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1257.8619894644294,3167.2635814032074,0.4089283
14613R,tpm,90,0.06667586161030968,0.051152645252061084,0.04038833976251924,0.042767714519178615,0.3560709269676886,0.19058524954964015,0.13658127219047095,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1256.7688889794617,3166.9822713506023,0.40867224
14613R,tpm,100,0.06902367174352801,0.05289031428526814,0.04173306360016642,0.044349542452700334,0.3881399709598475,0.19706911697966745,0.14154668445642204,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1255.74849176521,3166.723932610588,0.40843764
14613R,tpm,150,0.0763033970431102,0.05869054322174437,0.04657493908786514,0.048760932483444944,0.40073732545488905,0.2154092139518042,0.15666777391240283,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1252.4483342142375,3165.694833940723,0.4077124
14613R,tpm,200,0.08092276736804255,0.06243237738334752,0.049795662342339654,0.051484876738374416,0.40882996039853686,0.22659450721242672,0.1653777391979111,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1250.70586702145,3165.0909381947154,0.4073463
14613R,tpm,250,0.08327954717179825,0.06437823639885992,0.05132010760896623,0.05282921213980269,0.41533492144105316,0.23092347969067895,0.17022365071784049,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1249.6625286387607,3164.717010494318,0.4071229
14613R,tpm,300,0.08469156539546692,0.06556839026922846,0.05243076660530713,0.05360454688397987,0.4299525128167096,0.23332519127039908,0.17272355387365113,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1249.0348290841196,3164.507014297855,0.40698415
14613R,tpm,350,0.08640203629017577,0.06688150126215653,0.053317925601962024,0.05470079216984894,0.4159672256967495,0.23890674911728876,0.175372592403325,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1248.5873939772562,3164.3524855729784,0.40688336
14613R,tpm,400,0.08737355020032513,0.06756973820212933,0.05373995416396482,0.05539375193922541,0.41281283665300794,0.24184927352528013,0.17722380214971098,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1248.1887429209496,3164.2145840125268,0.40679225
14613R,tpm,450,0.08804951181010755,0.06803927085325005,0.053968090937619624,0.05588715551677635,0.4245390892830452,0.24237645821604925,0.17873446764303128,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1247.8980210690538,3164.1201187725683,0.4067255
14613R,tpm,500,0.08857883582342396,0.06843670612321634,0.05426081668847537,0.05623724220512258,0.42387766357811263,0.244206694365042,0.17957202309931514,9274,18544,1320.9689466757713,3184.6288661386156,0.44503558,9274,18544,1247.6436382648858,3164.041106259944,0.4066675
14613R,mc1,0,3.3498152765254106e-15,7.305901596767645e-16,0.0,3.269174269662982e-15,3.1776437161565096e-14,1.4210854715202004e-14,0.0,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2815.040716998723,7727.317448313691,0.45165005
14613R,mc1,10,0.013993967295074457,0.010127695976642483,0.007087002877737901,0.009657168055921633,0.08108303912059617,0.04223665418995482,0.030285776675575162,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2769.3894887822444,7714.161663790485,0.4316886
14613R,mc1,20,0.036495381067617974,0.02702166468268571,0.01981760455423441,0.024530439805416127,0.20082775323791457,0.10874530654250275,0.07701643029475291,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2714.5694012924628,7696.304257452753,0.41960344
14613R,mc1,30,0.04626100647612232,0.035192033407345946,0.027217557770082546,0.030026679883731387,0.2262079593130685,0.13280511930916641,0.09555581335135704,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2696.9592922069546,7690.0141640532,0.41708228
14613R,mc1,40,0.051924440125641014,0.039928326887043196,0.03146843466768376,0.033194520547263545,0.25732689552696725,0.14551235094052176,0.10603420901853725,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2689.2318619860744,7687.104645556894,0.4159466
14613R,mc1,50,0.055607778505543055,0.04302328913565757,0.034172652527102484,0.03523097532387012,0.2638911781206466,0.1534954160319472,0.1127715813677017,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2685.087777885872,7685.599072577767,0.41533294
14613R,mc1,60,0.058482160974561256,0.04538897732396975,0.036352772221458336,0.03687823056680806,0.2651232436158774,0.1605388749034727,0.11827889846934704,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2682.2816237515044,7684.525518760278,0.41491854
14613R,mc1,70,0.06087221527170366,0.04737179987264922,0.03817467070012446,0.03822746615864439,0.2939666429126513,0.16559017374537577,0.12300815922797487,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2680.3823496749837,7683.830428419796,0.41463825
14613R,mc1,80,0.062101682681798394,0.04833329681395375,0.03902277384873362,0.03899373553540398,0.2933100704043303,0.16951166524922315,0.12515226644184377,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2678.9420795446845,7683.322895694607,0.41442728
14613R,mc1,90,0.0637547259040634,0.04969014122713271,0.040194919928835504,0.03994439810448844,0.2819737964817475,0.17366099999558787,0.12844667372297808,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2677.8810706836953,7682.916250242554,0.41427276
14613R,mc1,100,0.06509061820357141,0.05078351030972761,0.04113889902682255,0.04071638071765332,0.3153965870912268,0.177389314026543,0.13083911777605706,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2676.940771880175,7682.609582104287,0.41413674
14613R,mc1,150,0.06859719478552932,0.053626049557582066,0.043528031009044524,0.0427764180512067,0.31370295090167727,0.18660471615930602,0.13799027640168615,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2674.0402557095413,7681.596519728847,0.41373062
14613R,mc1,200,0.07097248057053392,0.0554987324026018,0.045168242846238035,0.044237808490466726,0.33613755605375506,0.19204027916296168,0.1428154150933544,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2672.5150433142335,7681.075160483346,0.41352665
14613R,mc1,250,0.07241724975026768,0.05671753686462135,0.04624436085514393,0.04502642638943227,0.3418569193001856,0.19531907196628026,0.14545295353543236,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2671.5829516728904,7680.741501756104,0.41340482
14613R,mc1,300,0.07353413349389315,0.05762530595887498,0.0471107593151026,0.0456792392870519,0.34237495642808335,0.19817998113771584,0.1477948559883711,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2671.016023164559,7680.520264192614,0.41332927
14613R,mc1,350,0.07421918618990936,0.05819526511709417,0.04747199691932584,0.04606298640604574,0.3581676712897912,0.19962622800570315,0.14876494507445684,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2670.6169075141056,7680.371430788448,0.4132751
14613R,mc1,400,0.0746179339621711,0.05857653753852408,0.04786367347343185,0.04622364458565343,0.3601879004980165,0.20098755970955737,0.14952767597842734,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2670.2790596675236,7680.242112338635,0.41322935
14613R,mc1,450,0.07518364759249797,0.05907293236866819,0.04846688854929997,0.04650773620248229,0.35428974907300675,0.20173084536811584,0.15086177648409108,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2670.042847639293,7680.142539243679,0.41319773
14613R,mc1,500,0.07560388748126644,0.059297732552016424,0.048566804667230956,0.04690124429553577,0.36521064924365076,0.20443778321842287,0.1517471917042308,19266,38528,2815.040716998723,7727.317448313691,0.45165005,19266,38528,2669.8330268972336,7680.026778812651,0.41317144
15358R,tpm,0,3.8008391445674445e-15,8.868048736414785e-16,0.0,3.695937677905555e-15,3.1776437161565096e-14,1.4210854715202004e-14,1.4210854715202004e-14,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467
15358R,tpm,10,0.011755486268326312,0.008448557131921402,0.006052028909368531,0.008173942732455893,0.11031165893465905,0.03833105642480488,0.024464236658625543,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1267.566805191655,3006.900194728027,0.49589843
15358R,tpm,20,0.031010964349598047,0.022944358093374365,0.017244794954162146,0.020862318700831106,0.22858762458131313,0.09610642482222366,0.06350665864747453,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1253.5546652104654,3002.2473960108955,0.48390955
15358R,tpm,30,0.04169694435776534,0.031371684234446154,0.02414837721649557,0.027467300505670034,0.3317808297985389,0.12471119560226886,0.08511467712149705,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1247.1850770076364,3000.0616691496193,0.48107702
15358R,tpm,40,0.0491721977819581,0.03698472130265737,0.028541880055645154,0.03240425010508294,0.36411193136707043,0.14758911635988048,0.10076886117317423,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1243.1178323399297,2998.7771308395113,0.47965455
15358R,tpm,50,0.05481584401650374,0.04126120215968502,0.03181869205666309,0.03608725469718185,0.4153708536388591,0.16368645472591492,0.11191329495325335,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1240.177991969238,2997.9149098209355,0.47875842
15358R,tpm,60,0.059722059173682646,0.0450129834440176,0.03482423648068536,0.03924991303701766,0.3905358772298308,0.17823807489320057,0.12186059783182795,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1237.755946354042,2997.21355908596,0.4780757
15358R,tpm,70,0.06383708617462877,0.048141289837021685,0.037299697600021754,0.04192361845183275,0.43413584218101287,0.1904927499092935,0.1296891041707616,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1235.8828828964079,2996.643897536998,0.477569
15358R,tpm,80,0.0674411190892878,0.05085214014752848,0.03951661326651781,0.044298582216947074,0.4694339834620799,0.19981439287135547,0.13726494218388954,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1234.3587118885882,2996.2067241582877,0.47716394
15358R,tpm,90,0.07006245344699945,0.052917861974006844,0.04112996302096739,0.04591783169001912,0.45321511651313096,0.20592416205038377,0.1432043097008843,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1233.1782677377219,2995.81729525863,0.47685453
15358R,tpm,100,0.07307971097452931,0.0553039105612231,0.043075808766566887,0.04777155673365666,0.49881653580504376,0.21432265058878242,0.14944733518562334,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1232.1161574967773,2995.4737472526303,0.47657833
15358R,tpm,150,0.08205028917279812,0.0627526505576061,0.049857716344774365,0.05286165719436701,0.4986025743041282,0.23780678293276705,0.1667360516532589,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1228.9310351357876,2994.240805584047,0.47577208
15358R,tpm,200,0.08686085841176622,0.06646261314702498,0.053139595541756145,0.05592432187964195,0.49557561497441105,0.2535180178955497,0.17551940937030563,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1227.371411405793,2993.751182503043,0.47537842
15358R,tpm,250,0.09001971658327439,0.06877940075195331,0.054747318431406324,0.05807704715234109,0.4976662042068115,0.2624700154207324,0.18341410916506481,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1226.4417375521289,2993.562422666122,0.47513437
15358R,tpm,300,0.09198457698108099,0.0702347630206655,0.05579533205984986,0.059398993811506394,0.4984968154901868,0.26793196451586465,0.18799464028358018,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1225.8910599879725,2993.4791407284038,0.47498748
15358R,tpm,350,0.09327100499887551,0.07124711166046226,0.05670163503779015,0.06019409816204478,0.5129632926873704,0.26911953204076466,0.1908538636787306,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1225.5022173916284,2993.431733725932,0.47488537
15358R,tpm,400,0.09434294208790651,0.07207784883710161,0.05736953104660287,0.060871786804873845,0.5152316626795195,0.27174359183532243,0.19338558158365837,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1225.1609915004283,2993.388564141868,0.47479728
15358R,tpm,450,0.09513417225206551,0.07267768395095317,0.05775714997323567,0.06138782440851796,0.5089723444602494,0.2745315809903391,0.1954510242007985,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1224.926870014966,2993.386365610234,0.4747369
15358R,tpm,500,0.0961484103104354,0.07344021093468125,0.05835581642962143,0.06205684670601113,0.546292036362377,0.277125330850908,0.19741771026733673,6590,13176,1279.7430217869764,3010.0241527031253,0.51485467,6590,13176,1224.7260032980867,2993.357248607764,0.47468588
15358R,mc1,0,3.706691089340755e-15,8.009466857366111e-16,0.0,3.619121887752012e-15,3.1776437161565096e-14,1.4210854715202004e-14,1.4210854715202004e-14,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2360.4976557921354,6190.055333802335,0.5193955
15358R,mc1,10,0.013998678534325234,0.010273995693240901,0.007485447415516053,0.009508312847327097,0.10532041378185238,0.042687449517261784,0.029476793953154185,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2329.8391958150114,6179.748865061297,0.49829733
15358R,mc1,20,0.03617758136729926,0.0272740430512649,0.02078530539371815,0.02376855000258341,0.23485125249124814,0.10480767890751214,0.07482944606018693,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2296.9667879276485,6166.226877535063,0.4859141
15358R,mc1,30,0.04513432209776006,0.034755271892336854,0.027736312718414327,0.02879545288607373,0.28368585080776604,0.12704718452889874,0.0913397231938164,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2287.7333718198297,6162.153313035244,0.48359582
15358R,mc1,40,0.05003121929831634,0.038902962441766234,0.03154338625559297,0.03145921832675993,0.27547774014798576,0.13838349385126156,0.10009081369347803,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2283.472416922797,6160.406661431622,0.4825754
15358R,mc1,50,0.05339190726564596,0.04162673107490009,0.03397380813626131,0.033435176408705934,0.3372764589826621,0.14769500502817387,0.10651829846717602,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2280.887954318311,6159.446062153779,0.4820095
15358R,mc1,60,0.05593358602079896,0.0436510707284735,0.035758591895700936,0.034973562435129786,0.3360770842672724,0.1548519074277955,0.11184168703894741,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2278.9533103699196,6158.7223010202515,0.48161048
15358R,mc1,70,0.0585791063916021,0.045728752468735055,0.03751390967419597,0.03661137669211299,0.3215976939926081,0.16227957177030378,0.1169600818325161,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2277.5142654101983,6158.1425158858565,0.4813252
15358R,mc1,80,0.06017125463018472,0.04691164537155004,0.03841074551246765,0.037681260757894665,0.3333553665201136,0.1667082160836091,0.12028307687993389,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2276.34217966334,6157.72101251668,0.48110077
15358R,mc1,90,0.061852294283096534,0.04823496096849928,0.039615395603597815,0.03871814624242911,0.3585372999866707,0.1727800708503776,0.12358203649904888,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2275.4194207060673,6157.311608379205,0.48093012
15358R,mc1,100,0.06324128083073503,0.0492185667702524,0.040240400616057145,0.03971136218003734,0.3855778975373235,0.17746963381839084,0.12659943560273051,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2274.582558783218,6157.002827301885,0.4807777
15358R,mc1,150,0.0685272073955482,0.05342154840699163,0.043793661815342416,0.04291988256311899,0.37466721780590156,0.1923158194158949,0.1372618979539314,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2272.0338381343404,6155.913064307684,0.48031753
15358R,mc1,200,0.07157258227561605,0.05582637837038525,0.04578437479282937,0.04478894966000442,0.43625350019579573,0.2009101798476704,0.1441624483142744,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2270.7479581497128,6155.456227235951,0.48008305
15358R,mc1,250,0.07357273119669575,0.057369295276956125,0.04705572548634034,0.04606203138341456,0.38465636924807006,0.20501377653064784,0.14814381829160744,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2269.886035347862,6155.144349555428,0.47992814
15358R,mc1,300,0.07458500183219313,0.058006456895383134,0.04753470986192945,0.04688468253867472,0.46812332197702905,0.20953652471887538,0.1496110936132432,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2269.28712130614,6154.900749851257,0.4798226
15358R,mc1,350,0.07560599610419198,0.05872024886862573,0.047933232213876784,0.04762561306391503,0.45453198742999834,0.21240722936671405,0.1528682888512877,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2268.8249591459767,6154.693097052604,0.4797421
15358R,mc1,400,0.07672467839193992,0.059592566096553425,0.04860568659460237,0.04832600066604439,0.5092153622798464,0.2174717396678741,0.15441844671547253,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2268.4150316404703,6154.495947557873,0.4796718
15358R,mc1,450,0.07723335937429679,0.06007422341838312,0.04913533885827158,0.04853946312967898,0.51338660579516,0.2171868213288943,0.1553178196941006,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2268.132671691986,6154.375480944927,0.479624
15358R,mc1,500,0.07799064647769331,0.06052526652325108,0.049432721393462886,0.049185699652418875,0.533380119254397,0.21922237918186308,0.15712953784043357,11988,23972,2360.4976557921354,6190.055333802335,0.5193955,11988,23972,2267.8958148287206,6154.274059818852,0.47958556
50008L,tpm,0,1.9671898883057007e-15,3.2184433601302266e-16,0.0,1.9406834569368937e-15,2.0097183471152322e-14,1.4210854715202004e-14,0.0,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,785.4398016391913,1460.9443310931601,0.371755
50008L,tpm,10,0.006257392624913273,0.004225401489643067,0.002865581160794401,0.004615294650793291,0.09217085185899161,0.022372291158910228,0.012540534176535004,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,782.4715573751757,1461.505108416422,0.35819268
50008L,tpm,20,0.016600344159910466,0.011534399723167194,0.008158756829868358,0.011938553063653655,0.20245454217634712,0.056700539852306685,0.033394128719898664,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,778.3457306123262,1462.2420968781676,0.34761316
50008L,tpm,30,0.023024946614469115,0.016413455992646833,0.011919974645140918,0.016147650881060023,0.22146959640701738,0.07565557040205029,0.04667640595672294,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,775.2219197647632,1462.3704598509653,0.34512475
50008L,tpm,40,0.02832763965444039,0.020467049523500622,0.015095535042887388,0.01958456157779379,0.2475768362129265,0.09314011133134184,0.05701887319291771,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,773.2421831961497,1462.3334789542116,0.34404078
50008L,tpm,50,0.032276554227816036,0.023551439739393235,0.01768822814727722,0.022070469841461878,0.25421883462840367,0.10577818776546646,0.06465618355265798,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,771.8878757242848,1462.2525537705747,0.34340587
50008L,tpm,60,0.035454857594597065,0.026150519338881278,0.01993419478501073,0.023941538491917217,0.2769790940008271,0.1126686876190543,0.07119797903043285,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,770.8004115275428,1462.1577561196002,0.3429368
50008L,tpm,70,0.03829037948305865,0.028358967764696257,0.021651765786395927,0.02572784694212784,0.282688002120482,0.12067931444733604,0.07689316184368329,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,769.988130453761,1462.0693215058102,0.3425959
50008L,tpm,80,0.04049969562780546,0.030122281791193972,0.023078022568543077,0.027071636183223002,0.29502408701535365,0.12493401480022168,0.08177920621369658,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,769.3517550384718,1462.0080352051548,0.34233114
50008L,tpm,90,0.04250473458073454,0.031676498967074605,0.024262652128822615,0.028341698519453833,0.310767468830693,0.13122383592996217,0.08586485279645095,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,768.8761778112195,1461.945144937412,0.34213507
50008L,tpm,100,0.04446272722514737,0.03313908899504727,0.025404737474621825,0.02964346290290995,0.3166965410267336,0.13548329307814644,0.08980473385604328,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,768.4491506608091,1461.9053324396664,0.34196305
50008L,tpm,150,0.04978856655170312,0.037458101047432114,0.029092695404225266,0.03279926866858064,0.36664032644006267,0.14885966788852745,0.10027946297582253,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,767.0367518392792,1461.733472470973,0.34144345
50008L,tpm,200,0.0524199462340265,0.039703015689636786,0.03103174924547582,0.03422749345667434,0.3943809727805235,0.15303712005271494,0.10532745195610305,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,766.1271551210141,1461.6208107998984,0.34115025
50008L,tpm,250,0.0546945678715158,0.04165059795010431,0.033049059536179676,0.03545029541556199,0.4344254746979008,0.15810057212252673,0.1097792592464972,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,765.453780676538,1461.5532894310957,0.34094462
50008L,tpm,300,0.05629010569012616,0.04302825240819664,0.034254091524005416,0.036292499132769745,0.4523672519171233,0.16186906997775807,0.11223638528572873,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,764.9787866330306,1461.5188734187414,0.3408047
50008L,tpm,350,0.05763104722299246,0.044084984524579304,0.035270486731236665,0.037119425419669276,0.4460002378687667,0.1667402328486817,0.11464062532314613,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,764.6244950147086,1461.498512033237,0.34070233
50008L,tpm,400,0.05896273513042686,0.045166130625692205,0.03621898021813273,0.03790283338173788,0.47246066276090865,0.1700322096889173,0.11723773632761286,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,764.3324173402809,1461.481412918867,0.3406189
50008L,tpm,450,0.05978036001482136,0.045814777422453136,0.03684285962325383,0.038401791797163985,0.4810746299240953,0.1721500341267223,0.11884135007879286,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,764.1394937899677,1461.47286656204,0.34056413
50008L,tpm,500,0.06058101347212387,0.04635468980250833,0.03729514604156801,0.039003870662062304,0.48686775112119435,0.17471633555517171,0.11980714861078301,8264,16524,785.4398016391913,1460.9443310931601,0.371755,8264,16524,763.9855168498036,1461.457315031323,0.3405211
50008L,mc1,0,2.0090273876543354e-15,3.2298932387425587e-16,0.0,1.982894082145704e-15,3.1776437161565096e-14,1.4210854715202004e-14,0.0,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1512.4861538869277,3220.540469397128,0.3767447
50008L,mc1,10,0.005256887421436259,0.003324255091445508,0.002053439563970212,0.004072369512784096,0.0767250700387161,0.020250878866733744,0.010625809155244829,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1508.4104421567706,3220.994245774546,0.36276457
50008L,mc1,20,0.013564476100200657,0.008889236464064393,0.005795915263227876,0.010245803382793501,0.19472751182719716,0.05012299116501015,0.027498928500085416,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1503.2113233095256,3221.497614804942,0.35341722
50008L,mc1,30,0.018720355846502095,0.01253731908377094,0.008516493502888835,0.013902062912078132,0.22655922262426156,0.06836231517604198,0.03760089640511698,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1499.958369259472,3221.4346976435186,0.35144994
50008L,mc1,40,0.02261165022810019,0.015379097935809919,0.01061755128519832,0.0165761899337185,0.2359987733830889,0.08184600070355985,0.04601631071614111,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1497.9587606206646,3221.277656146135,0.35060546
50008L,mc1,50,0.025625726278623508,0.017516288402783502,0.01211268257222817,0.01870447774992522,0.2367037432400047,0.09151476738824244,0.052800978358526617,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1496.671013194049,3221.1655281784233,0.35014382
50008L,mc1,60,0.028038925104877824,0.019317648256392327,0.013502676013126078,0.02032264222189748,0.2586275812429552,0.09889556156036171,0.057592020155510355,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1495.6830713218437,3221.035421988943,0.3498289
50008L,mc1,70,0.029905957316965968,0.020759350658419138,0.014595033594994354,0.021527090915518132,0.27325413729055564,0.10514312876597684,0.06156381275312268,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1494.973709347436,3220.9452781252753,0.34961522
50008L,mc1,80,0.03143665654077623,0.021880101612106424,0.015416694861064718,0.022572649997433327,0.31249253869894067,0.1109315248631509,0.06508046067649198,15614,31224,1512.4861538869277,3220.540469397128,0.3767447,15614,31224,1494.421279994434,3220.8886476917105,0.3494558
