sub,bone,fel,b2b_rmsd,f2b_rmsd,f2f_rmsd,f2f_d_mean,f2f_d_median,f2f_d_std,f2f_d_max,f2f_d_99,f2f_d_95,b2b_d_mean,b2b_d_median,b2b_d_std,b2b_d_max,b2b_d_99,b2b_d_95,f2b_d_mean,f2b_d_median,f2b_d_std,f2b_d_max,f2b_d_99,f2b_d_95,field_points,field_cells,field_A,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
50000R,mc1,0.15,0.0009831550847229237,0.3985163466113678,0.0029658038787683085,0.000793876965549167,0.0003527057444723731,0.002857577997341033,0.09675676272983556,0.006110594605920372,0.002237038372407733,0.0005374947919274453,0.0002453461886291231,0.0008232212760050676,0.013534477594879007,0.004143679471428207,0.0020538577690008154,0.3891748313500844,0.3966638562497441,0.0857801210077557,0.6191618313475572,0.5721790243181315,0.5203816611527229,5621,10915,89.2722306480533,16162,32320,1540.8547975938645,3347.7743314356962,19764,39524,1538.191536696038,3342.9570323967555
50000R,mc1,0.106,0.00060783433467739,0.4001633129940141,,,,,,,,0.00032116869967508847,0.000153517390920587,0.000516055466749184,0.012592363332530944,0.0025733093031170655,0.0012476847715198333,0.3908852290408973,0.39891388768907154,0.08567038452108504,0.6219523856135943,0.5693766627078319,0.5216695470138957,11569,22673,89.77755068076152,16162,32320,1540.8547975938645,3347.7743314356962,34184,68364,1538.2499251329618,3342.9992427839024
50001R,tpm,0.6,0.0075623023474599045,0.48126127887316394,0.017971244198378086,0.005945079572904577,0.0027611935361539558,0.01695941175010415,0.37270602759576316,0.07042767440460414,0.017603118693818354,0.0047560161393448265,0.0027403240470797417,0.005879517605781031,0.06491665174332645,0.028588299479720778,0.016937687554490648,0.46657016049846733,0.4385364114069294,0.11800298248378174,0.7547564409608569,0.7283611909427985,0.6863250358480212,567,1041,133.95340971518684,12106,24208,1116.211855810986,2668.4819568338403,4353,8702,1111.9849225012265,2663.73342141049
50001R,tpm,0.424,0.0037831625556683456,0.4841842241788604,0.011774768500409242,0.0031972214440229773,0.001199303745750743,0.011332384933283432,0.33458224686652266,0.04372214626457979,0.008856622610771248,0.00216992106039932,0.0010299626546439494,0.003098993629268466,0.04618679876028535,0.015136920511910363,0.008290476157420307,0.46943352213005185,0.4396621102054366,0.11860240825657388,0.7541664373905362,0.7302200794123755,0.685720775079438,1182,2225,135.5670052977851,12106,24208,1116.211855810986,2668.4819568338403,5980,11956,1112.502326385919,2664.7052938424968
50001R,tpm,0.3,0.0022252864386662174,0.48408872121839286,0.007521649478668968,0.002013514452603822,0.0007252250038300083,0.007247135325707441,0.2078272802388999,0.025063665258250233,0.006343388392038853,0.0013038838598306928,0.0006666015646357235,0.0018032710872702392,0.021888965143534,0.008876781540345628,0.004733806252770505,0.4691901852377474,0.44059522719801414,0.1191740747286384,0.7510549479057438,0.7303254342558232,0.6860194606810717,2056,3924,136.82177111705678,12106,24208,1116.211855810986,2668.4819568338403,8347,16690,1112.8063168854208,2665.1319650283413
50001R,tpm,0.212,0.0013788916114575722,0.4846770120908223,0.0040412843246288984,0.0009923487409101818,0.0003690862456482688,0.003917553186480719,0.14323894547500166,0.01084284470320996,0.00283311123728225,0.0007357704556034282,0.00032339148964293527,0.0011661834816225037,0.018793127008868746,0.005779827865450611,0.0029332440820065736,0.4698385948827072,0.441603378566582,0.11901050713248182,0.7525870685378537,0.7299532917029669,0.6867939059335851,4618,8967,137.26650411231117,12106,24208,1116.211855810986,2668.4819568338403,13858,27712,1112.953881376773,2665.319748428894
50001R,tpm,0.15,0.0008682442211945523,0.4862387672941013,0.003136214362599239,0.000733802410980974,0.0002828859737889008,0.003049159646494794,0.1345504935396327,0.007466260700762915,0.002073048075119054,0.000479985340522857,0.00023790506127122806,0.0007235068075152379,0.010400944097026422,0.003608222446768615,0.0018307052541170566,0.4712834184283662,0.44284783215104284,0.11966652971554224,0.7566600006773578,0.7318366162985595,0.6874583603787588,8078,15783,137.89985296905246,12106,24208,1116.211855810986,2668.4819568338403,22037,44070,1113.0638922082173,2665.4273608157464
50001R,tpm,0.106,0.0005402037451988827,0.4852662731090944,,,,,,,,0.0002953950378386256,0.00016985421373097236,0.0004522851511460622,0.009332293513400357,0.0023185147751562654,0.0010427160583060388,0.47060231311773904,0.4423916368921627,0.11839264633170296,0.7535200234556192,0.7330030395580304,0.6870133221530332,18409,36286,138.2038561268881,12106,24208,1116.211855810986,2668.4819568338403,42485,84966,1113.110676556773,2665.482547051468
50001R,mc1,0.6,0.008694126154497073,0.45740665673200626,0.018800478265722644,0.005302747344916754,0.0025085766982028065,0.018037152037278164,0.42512104131322753,0.08161830222091547,0.010866547504045814,0.0051054034214936435,0.0026733765141864923,0.0070372356429290505,0.08280062606495688,0.034906349931208606,0.0194139360619556,0.44503012824881333,0.4287719098477599,0.10568365329414037,0.8536413690062173,0.7242925104533448,0.6483031751416118,509,922,114.91381221523648,24888,49772,2374.4100008229634,6778.698113385444,9324,18644,2369.802903590059,6770.829465534667
50001R,mc1,0.424,0.004549186941183303,0.45539826342355666,0.015813730474500475,0.003468820423215533,0.0011567560052269785,0.015428588930671132,0.365114479012513,0.06427944769463186,0.007454843340594306,0.002470495003523176,0.0010762737937760579,0.003819915740353408,0.050044308427152726,0.018828545829177895,0.010171406957994105,0.4434187925931445,0.42783511073936364,0.10376585519538234,0.8309997422399694,0.703383420662495,0.645799291770269,1033,1933,115.08068524592605,24888,49772,2374.4100008229634,6778.698113385444,10797,21590,2370.3340690264777,6771.863142046137
50001R,mc1,0.3,0.0023427335487574076,0.45360337060934997,0.00802144501258061,0.0018344900666941526,0.0007296703367812647,0.007808855632232859,0.21893114053257498,0.021231804460074125,0.003995919218860844,0.0012879147837220426,0.0005941922719404009,0.00195695579672707,0.031075444381622,0.009589821466235385,0.004970839753365883,0.44177078541814824,0.42705406207809576,0.10293002953072394,0.7714747198042914,0.6900217119173242,0.6444907037297035,1791,3396,115.33424900610024,24888,49772,2374.4100008229634,6778.698113385444,12856,25708,2370.6561454122457,6772.317150612559
50001R,mc1,0.212,0.0015684416852743803,0.4550725187699104,0.00556711932436614,0.0009240367148970674,0.00035449708443043145,0.005489897423563863,0.3674570132120682,0.007397444958972338,0.002112121627736295,0.0008169766166225897,0.00035854187760798204,0.0013388646414026495,0.022537696070624513,0.006726389708002554,0.003194955784815133,0.4430622886486054,0.42827398428030605,0.10385954803026212,0.8140110238364721,0.702429355677636,0.6463994416983049,4055,7850,115.74577860314389,24888,49772,2374.4100008229634,6778.698113385444,17986,35968,2370.7920348299494,6772.493131541738
50001R,mc1,0.15,0.000938562645113509,0.45462602309931927,0.00325040719296154,0.00065986723905721,0.00027603982881745353,0.003182722442638555,0.1277419533975888,0.0057343573648983015,0.0015944724931727875,0.0004886913695344754,0.00023656656129343877,0.0008012993099616308,0.01497549760643021,0.004062394643845613,0.0018436186773679514,0.4427157779146404,0.4271860834809745,0.10338066001210061,0.7868782181849024,0.6977730845104206,0.6440645576376202,6950,13534,116.08371556221053,24888,49772,2374.4100008229634,6778.698113385444,25135,50266,2370.9102502946002,6772.611299906596
50001R,mc1,0.106,0.0006388034561793414,0.4544019477617182,,,,,,,,0.0003257306306329693,0.00017646673418470887,0.00054951743547782,0.012952793320391372,0.0027670208302251363,0.0011594612777662268,0.44247116306938067,0.4271650365277436,0.10344273769420831,0.787721749709465,0.6993103453836225,0.6440991318432803,16073,31634,116.2450206186122,24888,49772,2374.4100008229634,6778.698113385444,43988,87972,2370.9600159414517,6772.655941479762
50006R,tpm,0.6,0.00816630274424233,0.5674271037890734,0.021161425587370882,0.006605718931508684,0.0029631353004213544,0.020103989909660787,0.36236562646987536,0.10396132651939366,0.015537523372466625,0.005056925495041581,0.0029161029288646825,0.006412176311379641,0.06521493317601758,0.03276301610715251,0.017576691888401656,0.5627467109382552,0.5502728224080594,0.07273003122941438,0.7863892682862446,0.736323878405252,0.6927900638098022,365,650,82.71131780403141,7986,15968,740.3645860519936,1457.1049160995055,2905,5806,736.7039112390883,1453.267336562877
50006R,tpm,0.424,0.004084885187273054,0.5662046196853278,0.017496207595651854,0.004048272648997561,0.0013464937365228911,0.017021420880453077,0.45099474834203623,0.07725526083577632,0.009435011884715213,0.0023340534162376394,0.00113260857171849,0.0033523844712908773,0.039872887511431976,0.016872856348552723,0.008857707085180348,0.5614787050046994,0.5504230052828211,0.07300229571220515,0.7841943071515957,0.7387452094857642,0.6935026810829596,724,1336,82.47095320927343,7986,15968,740.3645860519936,1457.1049160995055,4185,8366,737.2787273141258,1454.2093285325204
50006R,tpm,0.3,0.0023606273075063564,0.5672401116441887,0.006504102998921807,0.001841159227822048,0.000817643420763335,0.00623806769107144,0.17681310512135404,0.01838630929560447,0.004867131876064981,0.0013949164740106048,0.0007366780848932282,0.0019044078647911878,0.024312266074713172,0.009377049736122372,0.004907873228757903,0.5625333889697959,0.5521892796430492,0.07292139982383897,0.7869224681096613,0.73304955792808,0.6923123239780129,1327,2504,83.40653592424135,7986,15968,740.3645860519936,1457.1049160995055,6103,12202,737.6398322982535,1454.7066414730898
50006R,tpm,0.212,0.0014399301562114549,0.5687897352161749,0.004390916336439781,0.0010377605823128956,0.0004167482908337591,0.004266520742643982,0.1276023765979135,0.008708822649266089,0.002690020090965203,0.0007883774944621189,0.0003498943388549875,0.001204931442445078,0.017357210582548764,0.0059684642345311754,0.003090956250232872,0.5639284358447945,0.5531898425565283,0.07420567453321866,0.7817142567396005,0.7376015378298867,0.6950850306550772,2837,5447,83.89313455779953,7986,15968,740.3645860519936,1457.1049160995055,10253,20502,737.7791572037245,1454.8840645705618
50006R,tpm,0.15,0.00092893347706306,0.5669587389017466,0.0029091119212971478,0.0007076049098430118,0.00031567604473604785,0.0028217419198429974,0.11774895225593285,0.005544094843823739,0.0018527706132474974,0.0005011933425969501,0.00023546354949985292,0.0007821269961745107,0.012502470749182563,0.003944557669213382,0.0018944912165512564,0.5622113470424965,0.5526050561859198,0.0732162063597973,0.7814177854974683,0.7378733398825333,0.6920799709209374,5116,9936,84.29730527973501,7986,15968,740.3645860519936,1457.1049160995055,16693,33382,737.8951986309211,1455.004444706824
50006R,tpm,0.106,0.0005666940314378514,0.5678004184631921,,,,,,,,0.00029867805274729815,0.00015484833202913278,0.0004815947944842913,0.0097042945348771,0.0024409545293381154,0.001120288843652377,0.5629830853343656,0.5509363124555262,0.0738062384516002,0.7810882818461606,0.7360077258044456,0.6945224722443128,11270,22087,84.60677698835521,7986,15968,740.3645860519936,1457.1049160995055,31803,63602,737.9605112443164,1455.0815367056555
50006R,mc1,0.6,0.00835315477362439,0.549795273657931,0.030038245608505244,0.008668711356616262,0.003121591347510741,0.028760209363851243,0.42146432148878304,0.17081059602441484,0.01866120840255499,0.004896715107639788,0.0025096500343243146,0.006767375844944344,0.07070753035568889,0.03348713796876171,0.018613434674511813,0.5454687778710263,0.5223215123589631,0.06883789148781536,0.818247511590587,0.7616076935172998,0.6828933020233541,308,541,67.66984694230244,17934,35864,1674.7061041934517,4015.194804559783,6549,13094,1670.8485477771242,4008.507534079724
50006R,mc1,0.424,0.004201120302297741,0.5479063578619309,0.014102443305622162,0.0038387857544409437,0.001511913454320818,0.013569916400619003,0.278989692528779,0.06845153487300484,0.009047718121877352,0.00228561735762964,0.0010715038332277265,0.003524963132981729,0.06925717836702305,0.017344198858012912,0.00890920898290827,0.5437279124929116,0.5217862330982335,0.06753764995635352,0.7977605107760573,0.7408800802081641,0.6829362695103836,641,1172,68.73514947690879,17934,35864,1674.7061041934517,4015.194804559783,7701,15398,1671.3648828110058,4009.55452841535
50006R,mc1,0.3,0.0024129118256323145,0.5479500205867486,0.009584908331296839,0.002466437364356636,0.0009053116596747636,0.009262135523035118,0.2127218574896797,0.043693348088097946,0.006146603929633885,0.0013260558850215055,0.0006164875974930964,0.002015866877568085,0.028015392403383167,0.010196139628961596,0.005093396579892717,0.5436625321868263,0.5217668968442488,0.06841254385875745,0.8043346520051325,0.7491087178753373,0.6843947853845913,1094,2045,68.8738291769234,17934,35864,1674.7061041934517,4015.194804559783,9234,18464,1671.6206445730925,4009.924949282318
50006R,mc1,0.212,0.0015127385232452022,0.5482326610478501,0.005359948539093216,0.0011818147933542035,0.000445078635131283,0.005228036164367712,0.14303671103912677,0.011308306724436806,0.002920770552854924,0.000785800587649044,0.0003489263863521187,0.001292631144665984,0.021735169030524838,0.006545398703680151,0.003045106267825085,0.5439277378673745,0.5218996442206829,0.068568699988316,0.8124383418898741,0.7469172583080622,0.6843017341007095,2426,4643,69.63514741876442,17934,35864,1674.7061041934517,4015.194804559783,13064,26124,1671.7604550392584,4010.115850648936
50006R,mc1,0.15,0.0009733155991900299,0.547924403775864,0.0036415699753785807,0.0008305502562434611,0.0003218139064186422,0.003545591369212289,0.1318598809679614,0.007649146863929694,0.0021056830227890928,0.0004967662728120777,0.00023075511720671945,0.000836998521995734,0.013256987064612443,0.004271549185797736,0.001894320341237234,0.5435262130712598,0.5212951451783971,0.06928497642022813,0.8090604429802847,0.7525390941594278,0.6866019698628338,4363,8439,69.96824478324498,17934,35864,1674.7061041934517,4015.194804559783,18633,37262,1671.8529311904217,4010.2273056608506
50006R,mc1,0.106,0.0005807420859912504,0.5494608566469236,,,,,,,,0.00029901634555643924,0.00015910240700720875,0.0004978459556243689,0.010371527800566561,0.0024703448082700635,0.0010634168212783947,0.5449853913139208,0.5224800607795254,0.06998682905792852,0.8105134025146612,0.7507489960617835,0.6868223582164927,9580,18737,70.57455431279847,17934,35864,1674.7061041934517,4015.194804559783,32078,64152,1671.9155555981142,4010.2862417230876
50007L,tpm,0.6,0.007647873347421975,0.48003570932581135,0.03652656406749001,0.010130962665019895,0.0031682279346503944,0.035093496235861506,0.6644088845179226,0.18706707743355325,0.030225574087932586,0.004913913200114949,0.002961462523325147,0.005860326253711774,0.06792910911550096,0.029061950582157145,0.016748665605007877,0.4698889120390198,0.46210144342488546,0.09817684335280506,0.7205183116174448,0.6948160427851079,0.6341666348425945,379,673,84.27292806357325,9608,19212,881.9028302988231,1860.2961907653064,3492,6980,877.7484086449819,1856.2225634748418
50007L,tpm,0.424,0.0036621923611841237,0.48286319414279,0.01409916412445009,0.004004127724692576,0.0014735828470660865,0.013518631224074748,0.3346214314043533,0.06190343573325724,0.01259840675998864,0.0021956770129915,0.0012133774549042892,0.002930981976221633,0.047527655740356126,0.013877368974490035,0.00774971165128683,0.47234278667826995,0.4637449070120694,0.1002454793533557,0.7153362547550114,0.6968001663697937,0.6357010824735687,787,1460,86.61490875505444,9608,19212,881.9028302988231,1860.2961907653064,4809,9614,878.2099924742605,1857.1540316052026
50007L,tpm,0.3,0.00215595310978976,0.4818005767264419,0.009612096813835774,0.0025996418326523743,0.0009244419202975569,0.009253878511223045,0.28154980650882805,0.031149516226645236,0.008311725715160456,0.0012758137656263607,0.0006779605387957449,0.0017379393105199105,0.0394220971834541,0.008277599473176014,0.0045369125861713915,0.471215444681265,0.4624182488452947,0.10043804273167425,0.7160440568011611,0.698344877850907,0.6380199889836004,1392,2623,87.49525029294306,9608,19212,881.9028302988231,1860.2961907653064,6689,13374,878.4636009297599,1857.5282403966205
50007L,tpm,0.212,0.0013400104417759678,0.48503684693153026,0.005252222634534556,0.001300404308039668,0.0004908662106480987,0.00508869248809053,0.22219338090994503,0.012650845764613351,0.004087880692155493,0.0007672724916010485,0.00037781454618336814,0.0010985995210725985,0.014538908680844377,0.005453614452297281,0.0029273574478498464,0.47435485177346526,0.46576005991895675,0.10123348003627344,0.721427998454029,0.6998617980883185,0.6415335739885825,3054,5873,88.79868151124991,9608,19212,881.9028302988231,1860.2961907653064,11100,22196,878.6106271363043,1857.6926661486982
50007L,tpm,0.15,0.0008609716736873556,0.4848879404865944,0.0030290962866930666,0.000881967197155031,0.0003658420946012519,0.0028978540641654517,0.09717806744429218,0.007969819673302476,0.002841392753925996,0.0004801575491525921,0.0002462055919300328,0.0007146474311741297,0.011655987300732225,0.003566281473461792,0.0017663411901197529,0.4740522870492752,0.46478523625700524,0.10193499876236169,0.7227748437871759,0.7011084950060932,0.6417480426254648,5434,10556,88.74995126859197,9608,19212,881.9028302988231,1860.2961907653064,17552,35100,878.6979058157383,1857.7921073197178
50007L,tpm,0.106,0.0005639443908654776,0.4868527890158993,,,,,,,,0.00030996134438549265,0.00017790551913346645,0.0004711233819026313,0.00845273802571192,0.0024316413213319632,0.0010793188067370382,0.475978123314406,0.4676505033324912,0.10232528670204522,0.7217917731012964,0.7007417033063953,0.6428189728700252,12116,23771,89.14170346439448,9608,19212,881.9028302988231,1860.2961907653064,33454,66904,878.7643617851386,1857.8443529231038
50007L,mc1,0.6,0.007988292181155529,0.5137887641349849,0.031144144404930248,0.00882026751018761,0.002950077291298367,0.029869057764915802,0.5206727551251974,0.17957995919400285,0.021973207734792215,0.0051522298362167715,0.0030694696560366625,0.006104698165045367,0.06260722693640897,0.02956415090017929,0.017645191727125736,0.49825766458459037,0.47882837391508865,0.1253722211419454,0.8225363009747807,0.7276270766935977,0.6922524748094308,350,618,75.29288921629677,20540,41076,1956.5569108496402,5003.273026338613,7696,15388,1952.7435804165702,4996.06852270173
50007L,mc1,0.424,0.0038674575591595107,0.5095944568027114,0.013556470070715282,0.0033844917211631816,0.0013126897457597607,0.0131271892104737,0.3083442526797604,0.06123255941580683,0.007555224976464129,0.002235111258229876,0.0011517791326428506,0.0031561852979877622,0.05087932383361897,0.015368914341353599,0.008220489797454092,0.4942545049396982,0.47411872119887655,0.12409268612962013,0.8063693624953323,0.7301612277111194,0.6917892166075972,710,1305,78.55872945703025,20540,41076,1956.5569108496402,5003.273026338613,8906,17808,1953.2513930014186,4997.0157304965505
50007L,mc1,0.3,0.0022994363630958474,0.513719694500261,0.01173146978944639,0.0025189206789581822,0.0008192884364758572,0.011457854163577495,0.30293583868988744,0.05303729603420087,0.004879547549653095,0.0013530081517298853,0.0007132222215461401,0.0018592408475719164,0.026410951045663766,0.009417676589138224,0.004863372357533481,0.49819644190577944,0.48019901905783535,0.12533247699564082,0.8143506475878831,0.7329825197333443,0.6939397413893751,1283,2403,78.00551637030867,20540,41076,1956.5569108496402,5003.273026338613,10725,21446,1953.4827151081713,4997.422512956423
50007L,mc1,0.212,0.0012932175495962404,0.5122390391334938,0.004922342505846917,0.0010855135419058598,0.0004399888442287685,0.004801157786951632,0.14465795211719298,0.010186600931081067,0.0024158537106775835,0.000726208169154955,0.0003603763459176924,0.0010700622998855314,0.01482053361135593,0.005443730936564385,0.002638293706938062,0.4967166096978974,0.4796130459188561,0.12514568655224032,0.8451186362529998,0.7306263326119207,0.6941042365292002,2677,5129,79.30597218991572,20540,41076,1956.5569108496402,5003.273026338613,14662,29320,1953.613999877482,4997.608511597284
50007L,mc1,0.15,0.0008897932268189492,0.5113894405128945,0.003555479238934657,0.0008259589779697727,0.0003360734981055564,0.0034582111539358754,0.11333790440826814,0.007962508130651531,0.0020766943097430225,0.0004901996422561753,0.00024216514106006112,0.0007425875687249254,0.010798468964834761,0.003786699456805627,0.0018084482460520431,0.49607891537057885,0.4793475976890226,0.12419689848318002,0.8463060166316297,0.7274988097973014,0.6910203923331506,5034,9748,79.41236157211833,20540,41076,1956.5569108496402,5003.273026338613,20884,41764,1953.6807564591322,4997.689880940499
50007L,mc1,0.106,0.0005389734510007777,0.5114194526036698,,,,,,,,0.00029325624907566947,0.0001678053922684878,0.0004522091919253263,0.010022956035495054,0.0023537720468532796,0.0009974448992745278,0.4958507501075417,0.47778427770477616,0.12522735371804944,0.8519772334752352,0.7293223318975969,0.6915542217868786,10659,20863,80.06142067696956,20540,41076,1956.5569108496402,5003.273026338613,35370,70736,1953.7499302434298,4997.752839286319
50008L,tpm,0.6,0.009590162653735744,0.5036720791165294,0.03086136862568771,0.008567409075719802,0.0031228659512080787,0.029648331743621862,0.462682354327558,0.17645928730605967,0.01456278818792297,0.005898248997196227,0.003465217250369684,0.007561870039360735,0.09891867115832552,0.03662372878799425,0.020728109791952897,0.4991887407905624,0.49947580008628695,0.06705344397941326,0.6880196563548688,0.6258161837873804,0.5951156161413835,282,498,62.07359506357287,8264,16524,771.8878757242848,1462.2525537705747,3026,6048,767.0515896380324,1458.2462055493768
50008L,tpm,0.424,0.00488687672281984,0.5040527316953141,0.01801926570426833,0.00422564061554743,0.0014072108331814677,0.01751678902964972,0.3235259173142043,0.09686403786594518,0.006782553429754546,0.002867252510975009,0.0015193318532277945,0.003957325756409988,0.053470167676630743,0.0194164100163821,0.010413660967448026,0.49940277964314994,0.5000292542507729,0.06830827193103106,0.6705650024271697,0.6240223472706504,0.5989996942363228,577,1051,62.64328431690012,8264,16524,771.8878757242848,1462.2525537705747,4120,8236,767.5870321098789,1459.1227024391198
50008L,tpm,0.3,0.0026502695692528382,0.5035722951229298,0.008374627452693734,0.0019658110071140017,0.0008119655455260458,0.00814063707922918,0.1847617237909709,0.03221692758709883,0.003989408762751125,0.0015059636293481748,0.0007814272309519403,0.002180826067523061,0.03845923401223599,0.010765192013760779,0.005474724261823329,0.49870431736090715,0.4984969403469647,0.06985027029988287,0.6923843421147751,0.636120805860949,0.6012513437898256,1020,1905,64.56691285747084,8264,16524,771.8878757242848,1462.2525537705747,5735,11466,767.9464551783784,1459.516827723288
50008L,tpm,0.212,0.0016613087227928766,0.5026415656293692,0.005568513343296744,0.0010642940002056982,0.0004134909470334061,0.005465859414181821,0.16296475820017245,0.0075418815784602826,0.0021404102961587184,0.0008851174804959654,0.00041090484344436944,0.0014058853858505583,0.032756870280311344,0.006717968631787641,0.0033462497272662667,0.4977093352202612,0.4972998486432221,0.07024216065120177,0.6831541125855982,0.6350025701146841,0.6016612495855016,2231,4266,64.89288844607948,8264,16524,771.8878757242848,1462.2525537705747,9424,18844,768.1455491389471,1459.7408792690196
50008L,tpm,0.15,0.0009967924433547347,0.5040665152851085,0.0035385341708394375,0.0007214130650352696,0.00028603485115492834,0.003464215245592393,0.1240538476114751,0.0048572408120828355,0.0016387062722285112,0.0004973797239645339,0.00019521886811600095,0.0008638336560461545,0.0208275004863279,0.004197306216845607,0.0019926710667874364,0.49909299477332614,0.4989891448644991,0.07063451280971088,0.6804878354070669,0.6400695027126593,0.6033565639079952,3980,7699,65.45872685474279,8264,16524,771.8878757242848,1462.2525537705747,14674,29344,768.2894656456735,1459.8540062638308
50008L,tpm,0.106,0.0006315302417486241,0.5041861211436176,,,,,,,,0.0002797276083892603,7.072941339308542e-05,0.0005662004162378373,0.015614709220243654,0.002724301198965059,0.0011961930735279818,0.4991975491505585,0.4993876208934305,0.0707492167866354,0.6949075371612072,0.6398785077216252,0.6038310106473751,8840,17286,65.82848279230456,8264,16524,771.8878757242848,1462.2525537705747,27754,55504,768.3384500496261,1459.9021477252854
50008L,mc1,0.6,0.008743565948036528,0.49135555243958196,0.024992945560815796,0.007624522697874775,0.0031303467788944845,0.023801554181092758,0.5428168523042202,0.1121017140472885,0.02125296454895079,0.005613548485940747,0.0034008283916017092,0.0067035825409743595,0.07936482779930758,0.032589629630645,0.01891308924846484,0.4867673271500507,0.4860648734202042,0.06699140342164993,0.7290511670724772,0.6858016025772612,0.5944809158476604,308,540,67.29419385060012,15614,31224,1496.671013194049,3221.1655281784233,5810,11616,1492.4774183689735,3214.6466116089337
50008L,mc1,0.424,0.004168738421390963,0.4932249197601512,0.013566619468564522,0.003978635965871233,0.0015796809499932334,0.012970104843674541,0.29220106774126253,0.06265579153550072,0.010728381589783243,0.0024523249266512194,0.001290912274540972,0.003371124809333868,0.05378322393005654,0.01612269967233778,0.008809381608916873,0.4881106688532456,0.4865253449330507,0.07084346422955935,0.7457077521909811,0.6991974917548913,0.603905124734208,624,1145,66.79600977930093,15614,31224,1496.671013194049,3221.1655281784233,6943,13882,1493.0353721551287,3215.6022249609173
50008L,mc1,0.3,0.0025205578985096223,0.4915443036050141,0.010265607562043307,0.0025119475184440534,0.0008724398621079341,0.009953532954808735,0.2642141794368142,0.03842517171190592,0.006631258338063766,0.0014730349030699099,0.0007500204400757571,0.0020453313409022665,0.03357196287566871,0.009925641927009341,0.005573248532000568,0.4865065548962716,0.4847621007331637,0.07019383483967367,0.7333111714494619,0.7001983419505116,0.6015634459030131,1074,2005,67.51760956173241,15614,31224,1496.671013194049,3221.1655281784233,8535,17066,1493.3112266925525,3216.01708304999
50008L,mc1,0.212,0.001499288675400788,0.4944298802125696,0.004837457521352695,0.001209935903843259,0.0004335206284928303,0.004683700500617301,0.14534798921026626,0.014569301235030165,0.0034788087516493173,0.0007865243870655705,0.0003387247614437286,0.0012764191790850597,0.03146897727271154,0.0062544764707885385,0.00308474164845029,0.4891375090273739,0.48573179189095894,0.07214848376446757,0.7374597925739002,0.7022424100622356,0.61030257648411,2371,4539,68.39562744101136,15614,31224,1496.671013194049,3221.1655281784233,12170,24336,1493.4516224867634,3216.2283122111658
50008L,mc1,0.15,0.0009556234533622898,0.4937050023300258,0.0034526787069899968,0.0008156454739229206,0.0002939833332709978,0.003354953459374835,0.10820467142360599,0.007869164612905414,0.0023254965385551105,0.0004783962018147302,0.00017080047891795733,0.0008272564648918185,0.0130871081976533,0.0041190620116668426,0.0019608915091791873,0.4882885001136116,0.48530175840097595,0.07293126889400908,0.7363275196227688,0.7053238559254394,0.6082364122193712,4186,8086,68.97872980394538,15614,31224,1496.671013194049,3221.1655281784233,17702,35400,1493.5352363962388,3216.302612525418
50008L,mc1,0.106,0.0005713248442563697,0.4935632141142901,,,,,,,,0.0002477592296760199,5.576033431892622e-05,0.0005148081601673678,0.013246635734892447,0.0024821626377404225,0.0011261270568577893,0.4881604878665241,0.4855121243503807,0.07282845881072772,0.7353702682225861,0.7030214941732121,0.6074969790669161,9426,18441,69.05506606309956,15614,31224,1496.671013194049,3221.1655281784233,30931,61858,1493.603626450566,3216.368333798081
50014R,tpm,0.6,0.008341212241111506,0.37528119489297657,0.026125570203834325,0.007011083758216165,0.0027439237683254624,0.02516724305542332,0.5559518126468683,0.12646437607224398,0.015219585422312203,0.005245798203994284,0.0029549671926679196,0.006485169454550807,0.06129961364407455,0.030986180342069666,0.018652969151566612,0.3554578133231915,0.3267152533063785,0.1203566291809279,0.721218769481061,0.6743185007341713,0.598973048632912,491,888,110.10705395485921,9798,19592,899.9971762688226,1850.8064613857703,3527,7050,895.7555877213247,1846.440048099422
50014R,tpm,0.424,0.003986995137457183,0.3753753613295262,0.012273525497382256,0.0031689593040585056,0.0012149277136281416,0.011857365856888848,0.2400633881406717,0.056082133369839374,0.007314073950063102,0.002422789929037269,0.0012542273219185167,0.003166420563643245,0.038229884117348616,0.015408229275715429,0.008959754047139062,0.3550682956692004,0.32410694542647095,0.12179149109786616,0.7285663764575131,0.6737743830703466,0.5964289706015679,1013,1897,110.66657947006811,9798,19592,899.9971762688226,1850.8064613857703,5032,10060,896.2792425693185,1847.5495193088532
50014R,tpm,0.3,0.0021574194721694206,0.3787242877376905,0.012240203340311848,0.002387140833988851,0.0007810125377208711,0.01200517123788263,0.4392298271383695,0.034401556064215785,0.005371648406462876,0.0013025807032432868,0.0006876831333660329,0.0017198087947309741,0.02309004895605587,0.008312661182615541,0.004600388901940492,0.3577875365354509,0.3251520667360515,0.12417795626565299,0.7359801870467281,0.6850641113047806,0.6087232510302582,1767,3363,112.80156745765439,9798,19592,899.9971762688226,1850.8064613857703,7107,14210,896.6164116133828,1848.0418499589593
