sub,bone,run_id,orig_rmsdi,orig_di_mean,orig_di_median,orig_di_std,orig_di_min,orig_di_max,orig_di_99,orig_di_95,orig_rmsdo,orig_do_mean,orig_do_median,orig_do_std,orig_do_min,orig_do_max,orig_do_99,orig_do_95,smooth_rmsdi,smooth_di_mean,smooth_di_median,smooth_di_std,smooth_di_min,smooth_di_max,smooth_di_99,smooth_di_95,smooth_rmsdo,smooth_do_mean,smooth_do_median,smooth_do_std,smooth_do_min,smooth_do_max,smooth_do_99,smooth_do_95,remesh2d_rmsdi,remesh2d_di_mean,remesh2d_di_median,remesh2d_di_std,remesh2d_di_min,remesh2d_di_max,remesh2d_di_99,remesh2d_di_95,remesh2d_rmsdo,remesh2d_do_mean,remesh2d_do_median,remesh2d_do_std,remesh2d_do_min,remesh2d_do_max,remesh2d_do_99,remesh2d_do_95,remesh3d_vol
14548R,tpm,57c,0.02736945898308463,0.021606644393623572,0.0182541963506469,0.016800006043875316,1.3597743039975535e-07,0.13831638456185896,0.07269906986080413,0.054616259698003544,0.08823593154970331,0.06867375465453417,0.05546293535897513,0.055403023726984205,4.79613623612423e-07,0.4709061952729546,0.2292378873903823,0.17914880761003082,0.0018319450001146843,0.0012518995802585278,0.0008424242059820522,0.0013374490361855714,6.81839617352568e-08,0.019761195622711343,0.006286215521148858,0.0038135319671991808,0.07622238196474303,0.057571400592562966,0.04559719455956363,0.04995383214719191,1.4454814709594068e-07,0.30734825417822115,0.1946470779728032,0.15439340649200414,0.0013315518848601832,0.0008532651167131063,0.0005082855290596521,0.0010222372829608963,5.890033504007448e-10,0.014214187207326881,0.004924144482604458,0.0028466971598519776,0.07516921149219678,0.0566767910710897,0.04517522865756185,0.04937764383040827,3.45945987935863e-07,0.30587237765524267,0.1927346018556571,0.15296710679540165,1411.4914616988565
14548R,tpm,58c,0.02747116902771856,0.021699716831055416,0.01833133930860888,0.016845991131467866,2.5862270187287076e-07,0.128554924961985,0.07294791861031728,0.05510931874745823,0.088266215463413,0.06883698600971265,0.0561550111190033,0.0552484764435389,9.033702409934905e-06,0.46626772801059374,0.22843532542447068,0.17751618709901712,0.0018159655114840729,0.0012421978128995899,0.0008346920135652348,0.0013246415864403042,5.069659045014477e-09,0.018128422547856522,0.006245714053448165,0.0037931939078130364,0.07715090368666401,0.05830650055727833,0.04688961611685698,0.050523399850297156,2.0114145396960067e-07,0.31560567162834197,0.19634087708520181,0.15618176205022677,0.0012935783171174502,0.0008312146698442593,0.00049918173004413,0.0009911745734995999,1.0006259439606522e-09,0.011898217466552282,0.004697184014314234,0.002763516079308018,0.07520236079330461,0.05697004651536213,0.045715850451795395,0.04908980412390981,1.1818965544380584e-08,0.29809198585483837,0.19046675972026927,0.15235810996968316,1411.4505370998058
14548R,tpm,59c,0.02738510515779888,0.021602739265648114,0.01824846144718153,0.01683049734036781,5.320349962924853e-07,0.13444649158242658,0.07281358073027953,0.054758071635180545,0.08883588253150351,0.06919706504793809,0.056454931134790456,0.055709785620683495,1.6178249945199885e-06,0.47789588763334856,0.2295636103995962,0.17934511045283724,0.001787353942840431,0.0012267508307013707,0.0008252396619393119,0.0012998909632583537,2.4721422215725213e-09,0.02315888409825887,0.0061222177779841295,0.003682737828255973,0.07699144300138465,0.05825284240505018,0.04708989395469437,0.05034171875460598,2.8580039553994463e-07,0.28590947295504854,0.19615839517704306,0.1563215699413061,0.0012669796159983583,0.000821266098552628,0.0004943283749426577,0.0009647586966301431,4.2219124327129586e-08,0.0127582393772306,0.004513808331334234,0.002707973984446251,0.07523526497707483,0.05672603036749167,0.0451773400704596,0.049421681223093525,1.9022628599138553e-08,0.2932459181976038,0.19267184321117137,0.15340467860612933,1411.447435846633
14548R,tpm,60c,0.027449069059243096,0.02159956471725139,0.01815888481632907,0.016938423664685145,9.006033366433351e-07,0.13296306192638113,0.07393108585395947,0.054814320611671345,0.07883501071703208,0.05934276941477956,0.04485431136813689,0.0518979251313467,1.0215849178586768e-06,0.3984916902902959,0.22418187198749984,0.16621626771661355,0.0017804179319326372,0.001231404767848416,0.0008266374497163596,0.0012858966949438348,4.1158655799601005e-08,0.013495693791318295,0.006027304785970005,0.003738341782019831,0.06439283490587616,0.044730014395990975,0.03002732390283322,0.04632130178816074,4.6332072872795615e-07,0.3013809109694915,0.19148015004933486,0.14277392195252098,0.0012650488489250663,0.0008204508252928392,0.0004903146074985039,0.0009629169400539871,9.715584212498139e-09,0.014452333591819936,0.004484724392494963,0.0027420299110494178,0.06279203585352185,0.04353210381359958,0.02945643897790072,0.045252576768532886,1.2707263930131022e-07,0.2753406685872455,0.18785742466020608,0.13932994708528015,1415.9035719443575
14548R,tpm,61c,0.027537854836510244,0.021716365297174217,0.018424925532766888,0.016933190109261694,8.643703632362358e-07,0.12462519486648671,0.0739290418452084,0.05500037251988896,0.0784401751761592,0.059053629393596055,0.044453067434647636,0.05162877043965265,5.49170327311417e-07,0.3986556613957968,0.22618048754705147,0.16496108435558213,0.001791740603691905,0.0012400918165276558,0.0008310096391263767,0.0012932542973055883,5.332159769940749e-08,0.014020131265855757,0.006168413722456044,0.0037899263784560754,0.06434812869334702,0.044922905851049084,0.030285138766257512,0.04607183734379745,5.347876206508885e-07,0.2903120279534413,0.19027909786444847,0.1425112020449923,0.0012530531395960511,0.0008157878317872474,0.0004937799333413601,0.000951121645300633,4.510391617880221e-09,0.01272920354693679,0.004501621232384493,0.0027316261369823183,0.063097319633033,0.043850772471218526,0.02965937440305724,0.045369389444321985,2.5804794409856495e-07,0.271532559478014,0.1871664738350439,0.13970782137572615,1415.9016263805236
14548R,tpm,62c,0.027518586249916762,0.021724016379428595,0.018355178358684415,0.01689200111118946,7.802952231012054e-08,0.12825512820121043,0.07376731463445184,0.05493128644117248,0.07803159821458913,0.05880222940779381,0.044375366939603984,0.05129549820984546,3.3077615224897946e-06,0.4098960200955102,0.22284609560805463,0.1637807430479034,0.0017597011987571134,0.0012139152130940427,0.0008153829659152212,0.0012739537528207478,2.1643846627032023e-08,0.013851223981642787,0.005917222771317994,0.003730610434402262,0.06472118805122194,0.04514916823806198,0.03056029964199907,0.04637224159098641,6.327513830600972e-09,0.28590781814703425,0.19124215423361524,0.14316823812251145,0.0012395457116630734,0.0008038795116407329,0.00048215858404533916,0.0009435312936339589,4.2940033595939796e-09,0.012164289808060476,0.0043523781265013455,0.0026932482795359127,0.06305382103589996,0.04355473233673583,0.028871381199775368,0.0455935262762445,4.6479775904574424e-08,0.273220706346684,0.1893937688538982,0.1394455780944085,1415.8985918581038
14548R,tpm,63c,0.02743923606148888,0.021612473067592477,0.01815031367979693,0.01690599549097011,1.9876654738595132e-07,0.1316167706850469,0.07347040702528222,0.05483057633623576,0.13865788585388678,0.10568716182932163,0.08258639221838082,0.0897565214005772,1.1252048584643325e-06,0.5771135801544561,0.3737113111599502,0.28543870235114394,0.0018223434875322103,0.0012550526897717699,0.0008416163287094443,0.0013212791273791108,1.3355097301713946e-09,0.017690934640525395,0.006095164027052822,0.0038270255561636646,0.1302376192171737,0.09576979837836501,0.07349417075102169,0.08826088135705898,3.2424911921928994e-07,0.5160419179252227,0.3524253390813542,0.2718118105740473,0.0013232653951426108,0.0008454401556490574,0.0005003092275804809,0.0010179696700776638,9.461308441398178e-09,0.012191213470457636,0.0047898435234351965,0.00282612936339208,0.12951802585964683,0.09528426843073945,0.07322672917973266,0.08772586398661993,3.979351002435636e-07,0.5023061185242406,0.35074318233173285,0.2724846196286175,1390.0305269894795
14548R,tpm,64c,0.027615982294510476,0.021741341020457595,0.018300851139071247,0.0170281111319748,1.4102882930653927e-06,0.13650380655793223,0.0746122642395372,0.05519553300375399,0.13891049359000232,0.10593340519283086,0.0825232780031824,0.08985676876935644,7.075202624532955e-07,0.5840587544324897,0.37423291399747405,0.2882571547046944,0.0017860501365734318,0.0012263859963552142,0.0008224413593212532,0.0012984423276748962,1.2328124141140674e-07,0.015432251926292693,0.006151253260206072,0.0037449509268244916,0.13061462612310523,0.09640837765008507,0.07502994652712433,0.08812267174885896,4.8736012621155145e-08,0.5109196994202098,0.3563540173597265,0.274959592602011,0.0012995115551566682,0.0008294199176977561,0.0004958507360503552,0.0010003963625043577,3.2227508850456277e-09,0.015181801573694979,0.004693384264573321,0.002776788913142904,0.1289012299683273,0.09532000199776144,0.07448118461731931,0.08677340783036216,5.473110451234012e-07,0.4853483407192337,0.35120075501903364,0.2707375171815866,1390.0572521092013
14548R,tpm,65c,0.027498431309145397,0.021679355929307923,0.0182442965866631,0.01691653779454204,6.1315657976471e-07,0.12832026064007973,0.07388315755851055,0.05481051822560478,0.1380808571464375,0.10513945458678266,0.08186951252083988,0.08950987766436032,2.800623828482115e-07,0.5599252675124778,0.3753990826598003,0.286022140473195,0.0017801119072167319,0.0012218884857016607,0.000817832721832844,0.0012945218927173433,4.331229206940666e-08,0.015839554153259505,0.0060223286786292235,0.0037247768762468172,0.13114957257330614,0.09689816524876817,0.07551675313801556,0.08837961279380734,4.4057804884854226e-07,0.5184197545164397,0.3567737317794117,0.2747639989398746,0.001292036801782089,0.0008304149042740917,0.0005013291279112161,0.00098983341220568,3.086704635007953e-09,0.012085566043369748,0.004615337525017913,0.002756275408022055,0.12873981450601996,0.09513248094066878,0.07391074894457553,0.08673955792553778,1.779570953806554e-07,0.4786031698775373,0.349623185933015,0.27063529728582136,1390.053855306517
14548R,tpm,66c,0.027337425826159025,0.021609980237933576,0.01825730738992328,0.016743464543423108,8.46347589974283e-07,0.12894628132663719,0.07213244229627469,0.05453926968563852,0.13647633623631922,0.1027786191008106,0.07803363317684558,0.08979056636540028,2.9517608937315787e-06,0.5525766811757179,0.3719596909405779,0.2833729121542548,0.001819000615451771,0.0012429394227131808,0.0008317663834601054,0.0013281057301583131,3.114099946545569e-08,0.02067734589366275,0.006246543953428162,0.003811974416381195,0.12935912277563105,0.09379609467323298,0.07019097739680477,0.08908465226586847,1.287488960853523e-07,0.5201815391122686,0.35382801522812946,0.27679697629624556,0.0013154977079585977,0.000844729663160868,0.0005062620854606858,0.0010084473292247102,5.3722840709330665e-09,0.012213428535348654,0.0048182933290584875,0.0028011959909684647,0.12757158699009735,0.09235789697204116,0.06936377438486514,0.08800300377869953,6.117145100623528e-08,0.49173432481744606,0.3501332089349242,0.2713591511838422,1390.9278912338166
14548R,tpm,67c,0.027328246249781907,0.021525630693186484,0.018017645482342907,0.016836872225840127,6.679303389374542e-06,0.1317390416182688,0.07287434579258574,0.054506423721463325,0.1366013570844595,0.10309622591301132,0.07895758720070468,0.08961639894466499,4.922497997496219e-09,0.5377894330915205,0.37501507359252245,0.2837063327528193,0.0017971448276937493,0.0012352285082659806,0.000832666467553063,0.0013053505521787604,1.970704763486831e-08,0.018528878424311803,0.006111147950584069,0.0037434523607028387,0.12941354314604975,0.09386915225037851,0.06982854726944605,0.08908674090688096,4.6846596849928244e-08,0.5278491940032323,0.3555081572004624,0.2764707403088979,0.0012934862683841803,0.0008318491945733271,0.0004966099136859039,0.0009905219048492256,2.1065977192731145e-09,0.012357404144645466,0.004672831181711459,0.0027514810211546653,0.1280421983504934,0.09293772036104236,0.06994616085885919,0.08807601655683452,4.4970714091860764e-08,0.4996065886631654,0.35145926966363916,0.273086644132596,1390.887101399802
14548R,tpm,68c,0.02732123214640419,0.021602246950078938,0.018287148666551383,0.01672700369777908,4.668289565076281e-07,0.13668279201565744,0.07170649175809937,0.05464037271345218,0.13660139489280929,0.10274185639842767,0.07756830675653761,0.09002250846575034,3.2148781853312118e-06,0.5838394943756007,0.37509194829172243,0.2830649556371749,0.0017909536328731517,0.0012313575686007086,0.0008369196631180305,0.0013004896975183202,1.5101301452725813e-08,0.018165461765563246,0.006131581937325682,0.0036903507477416215,0.12925954081932034,0.09353906418084204,0.06979712024124607,0.08921027051295077,4.889260926502663e-07,0.5132100876597158,0.35440559382206843,0.27733046390578026,0.0012782913006854136,0.000822120330938254,0.0004911309002902395,0.000978849738655521,7.2072245446153885e-09,0.01420952759336145,0.004456269632169997,0.0027232567615515808,0.12745215008126787,0.0922819585542552,0.0690897716615984,0.08790955969477239,1.4289018411016265e-07,0.5155388476820729,0.3509978959681142,0.27175134243406424,1390.8840557702272
14548R,tpm,69c,0.027507924571996023,0.021747538775331154,0.018428061123484187,0.01684430086035305,5.879736193190364e-07,0.1268334452420906,0.0730284646229738,0.05469379102432342,0.11902843958778525,0.08524173676226797,0.05619106348346234,0.08307596369862497,7.706745386195979e-07,0.5005795366317319,0.3533013187122219,0.26109080953969954,0.0017759619249476638,0.0012364988334789657,0.0008438757240304959,0.0012747985698411213,5.389714569057599e-08,0.01477486794416181,0.005926056621680432,0.0037746889579600737,0.10879861103291433,0.07205095460601509,0.041500841696785015,0.0815217621439413,3.6100407213302315e-07,0.4500789341241779,0.333089428178776,0.24862904633895205,0.0012531770625508554,0.0008163140209106729,0.0004886393232169009,0.0009508334077893142,1.8824659069204572e-09,0.012366641442245157,0.004445334113172782,0.0027333196543193024,0.10723846587891137,0.07051887089072666,0.03984258618865933,0.08079094882695376,3.3412875463710935e-07,0.4475399543527422,0.3312609554671815,0.24681980572797654,1403.0400563986195
14548R,tpm,70c,0.02735483343409949,0.02160682196371013,0.018221706554124344,0.016775939819749616,8.487217922842178e-07,0.13064178246471314,0.07258306748886015,0.05439425938447166,0.1181767266800016,0.08454995166687516,0.05606493765854838,0.08256539469977042,1.4892535708276975e-07,0.4990421581040012,0.3500748493861284,0.2600442907106529,0.0017704687924658099,0.0012276454700081193,0.0008284785839241977,0.0012757140530165398,4.791899909427812e-08,0.014042012210007818,0.0060357201221216085,0.0037370548006212105,0.10887778327924047,0.07182928338918498,0.04074599694269353,0.08182252586908698,1.3526959187075681e-06,0.4628559032068412,0.3355473694348779,0.2479584344377135,0.0012472696020484997,0.0008147823703518721,0.0004915834452487413,0.0009443575324833318,2.4080801100421102e-09,0.014523783585382475,0.004362206767425806,0.002736779739470912,0.1082296269336432,0.0712134672099322,0.04012021576309019,0.08150027137461259,5.144746456800108e-08,0.4474727767608794,0.33356926592005304,0.2474650457091781,1403.038000259196
14548R,tpm,71c,0.027551698613746928,0.021677699511484065,0.018182248484571624,0.017005100422889243,1.0526415036668883e-06,0.13067941035182526,0.07364029701014216,0.05481283965264676,0.11813010285525949,0.08460192726380623,0.05593132720223133,0.08244534616243554,2.576220337669905e-07,0.4775091351152383,0.3496983701251535,0.25977145026980114,0.001740766125056918,0.001212977261822628,0.000829041066705157,0.0012485803396045274,3.175037541879926e-08,0.015214455836647843,0.0058947323471554075,0.0036807894213717776,0.10919465630015508,0.0718998786205662,0.04050974921549518,0.0821819957098685,1.3800431440185722e-06,0.4435427308000869,0.33727539603342205,0.2517579559713618,0.0012230433965374956,0.0008018424390044761,0.0004871281831091216,0.0009235171101963011,5.039563194455153e-09,0.010814262746018002,0.004284412820337203,0.002663138814704427,0.1064823519923648,0.07014805968576664,0.03966457200599857,0.0801108045656015,1.029538996184445e-08,0.44666407543417286,0.32991815094623866,0.24360405777795693,1403.03508789752
14548R,tpm,72c,0.02746316856178909,0.02163515145916555,0.01816720173278613,0.01691584608561474,5.907767209385619e-07,0.12704075431676243,0.07329003185844125,0.054677579287422985,0.2166159032323537,0.15438898949731475,0.10417046204966202,0.15194238860557135,8.939919627186801e-07,0.8939345944403871,0.6633167231740239,0.4685506052462736,0.0018040693282715592,0.0012451056583657394,0.0008367773803803868,0.0013055183034778998,6.609038281612719e-08,0.014551726146983591,0.006064925561882168,0.0038035520056918684,0.21292108850812813,0.14697788328960049,0.09832264069794013,0.1540548335989323,1.9159476581984823e-07,0.8573355378304807,0.6621017020382479,0.46022829552019884,0.0013292509079769687,0.0008458248312610096,0.0005014759725380956,0.001025421050681075,6.100250354831941e-09,0.013380015131105118,0.004866565806471935,0.002830876912221495,0.20943290739127754,0.14405817132387894,0.09504591157729687,0.1520177159846292,1.2894611190811932e-07,0.8574923042834913,0.6534705575612899,0.4537880480928628,1358.3493835975353
14548R,tpm,73c,0.027435414735932445,0.021656492864032446,0.01820365983346048,0.01684334582447118,2.9611912397231427e-06,0.13482233256049014,0.0724041841949917,0.05501305400289972,0.217473447537774,0.15569152416169887,0.10741865863393793,0.15183823526428405,8.382010681431112e-06,0.894941002054299,0.6707685131884185,0.46829864016642125,0.001814897263440686,0.0012386936452319572,0.0008231701635536565,0.0013264577377762384,8.091306701792439e-08,0.017356967677438922,0.006192443489151289,0.003776572122700292,0.21178253138131425,0.14686922201888228,0.09814854920969668,0.152582018016035,1.9854865461006966e-07,0.8581266743741548,0.6638651935757828,0.45615882755955567,0.001303320400412871,0.0008319757440974218,0.0004899929878008913,0.0010032250133274728,1.1058717765575757e-10,0.012557457677482753,0.0047473925861262105,0.0027430799667429407,0.21105942213848058,0.14619597524258068,0.0977236637118914,0.15222620174037085,6.409997299816693e-08,0.8512053366417186,0.6555778878977254,0.4549077285885904,1358.3428028244007
14548R,tpm,74c,0.027210866895198287,0.02152269308111539,0.018171898937993612,0.016649473256662075,1.943000822668852e-06,0.13499167834258602,0.07240707658195154,0.05401501718208975,0.21664336792037006,0.15417561660199516,0.10470671725706786,0.1521979898332281,9.649445321189895e-07,0.9035598736384118,0.6689372397123555,0.46792098862921583,0.0017862013257578092,0.00123184273556288,0.000827308338370746,0.001293475415684394,8.005995442039536e-08,0.014719309297192293,0.006074814023228691,0.0037605367675616766,0.21307863560787021,0.14767269158134877,0.0985124910950069,0.15360755552260894,4.6644067609388604e-07,0.8590197895049336,0.6629654526067041,0.46008403727802105,0.0012842454906043569,0.0008191832619932038,0.0004903130360842033,0.0009890527101261081,3.424796761470392e-09,0.011551468709539993,0.004729316676867961,0.002721604775828737,0.21064843589932103,0.14586151775952336,0.09759009407049717,0.15197756802804355,7.973039312132976e-08,0.8576624464336483,0.6485537776715011,0.4552854591667747,1358.3395020156152
14548R,tpm,75c,0.027294703373772322,0.021521829680244287,0.018156466822847862,0.01678724752533227,1.9101060495429375e-06,0.13182036853658394,0.07257768910950524,0.05452849040936281,0.21012288935961923,0.14722639439130217,0.09570707167528639,0.14992003677751528,4.763072076006419e-06,1.0391239099805056,0.6615318478897175,0.45987896578670845,0.001830081674696758,0.001255396509483765,0.0008462279031358239,0.001331607502245639,4.3210689629289876e-09,0.021386954475699986,0.006292024235721313,0.003804347119857501,0.20448259514933914,0.1378603224385812,0.08683788745713752,0.1510220620179017,4.809503212058333e-07,1.0807135394120988,0.6590262931223793,0.45221183030355305,0.0013140367912469796,0.0008407288038509568,0.0005034554470559735,0.0010098850266867005,2.4817994505185666e-08,0.01388330306570751,0.0047753125510293,0.0027926138492284707,0.20502242091559483,0.1383453696383202,0.08828716588938862,0.15131011789608745,6.264144501333707e-08,1.0145552580171278,0.6541482792918013,0.4524917595771025,1366.260279851616
14548R,tpm,76c,0.027456351289117203,0.021680948421159803,0.018273542184047472,0.01684599957468882,7.661450048083024e-07,0.13532938963534893,0.0732014794208719,0.05469032938966026,0.20982606241099347,0.14702952340712525,0.09628857516424763,0.14969734704922372,4.852516297184408e-07,1.0575801000385556,0.6641275787386007,0.4598430132052672,0.001810137005484188,0.0012399700166556102,0.0008303395918513334,0.0013187381606741913,4.391561155245188e-08,0.019301889919437626,0.006227410277972877,0.0038026671095299906,0.20579157728113218,0.13923780339516215,0.08867096519117576,0.15153549876364406,1.2496224522175367e-07,1.072217250064488,0.6518820445156892,0.4548766946991544,0.0013000412548801877,0.0008359146803959932,0.0004978763219120137,0.0009956675707729552,1.1098907681438103e-09,0.01382073408762905,0.0047029955143098575,0.00278283042484459,0.20382978457649403,0.13763220457954575,0.08798479421960749,0.15034612513488343,7.204653399122292e-07,0.9996088450393267,0.6487646849641742,0.4524231988732691,1366.2191639591272
14548R,tpm,77c,0.027490001021920705,0.021738161920812876,0.018376640538267063,0.016827135005393,2.5269913394122252e-06,0.12343894998512639,0.07293694668834251,0.05457128875487489,0.20923684731650946,0.1468216590775804,0.09593578405038541,0.14907534571705358,1.7703174396848874e-06,1.1051425532789076,0.6576243058095106,0.4567085704509648,0.0017733313773615911,0.0012245217755317444,0.0008301053280822726,0.001282673222291532,3.4066436741479945e-08,0.016388737613470757,0.005983594176319263,0.0037087133675638173,0.20527657084581527,0.13886751360438748,0.08848208049019388,0.15117633479996886,3.775656606140165e-08,1.0547118792772534,0.6503462627206096,0.4553873081682489,0.0012727465810204203,0.000822883736893251,0.0004948711398370205,0.0009709511908720067,5.37418111942134e-09,0.013785189527054669,0.004505987361239355,0.002736503807901954,0.20238505000623927,0.1368698082497878,0.08745625585758939,0.14908508998452624,1.0821301822013811e-07,0.9738567394400223,0.6478192291438791,0.4463475438665519,1366.216374651061
14548R,tpm,78c,0.027287198367072406,0.02157406034137772,0.01827955904065584,0.016707815988648907,4.3125999818112466e-07,0.12462999772846224,0.0733426507407353,0.05445298337222253,0.17086199826122797,0.10904266009069183,0.05845737178661696,0.13154284750668016,6.569868929397161e-06,0.8592030325448894,0.6332407727358895,0.3946150488937354,0.0017747242168467934,0.0012261993527102983,0.0008278047736250964,0.001282996957625118,1.6454823027697865e-08,0.013875204991100685,0.006047889475912319,0.0037514071421563045,0.16157037117234813,0.09512163444968158,0.04199628217216095,0.13060191231521645,2.2474371159258677e-08,0.7793790597374837,0.6169824987527438,0.37751996239189756,0.0012547901114970683,0.0008190624124805335,0.0004981443062304622,0.0009505971746078321,2.7960854617317342e-08,0.010170990114910189,0.004477956140377926,0.002730447573623491,0.16051439356476957,0.09410535448589734,0.04128447554322716,0.13003481379441947,8.166282765607692e-09,0.774204074308691,0.6149064999493652,0.37613071189117603,1386.659594428725
14548R,tpm,79c,0.02736305979493126,0.021595705808187836,0.018281664040991696,0.016803646389613944,1.475120732144552e-06,0.12676964401109264,0.07226038237970693,0.05477499162747689,0.1700297932041277,0.10871959765382544,0.058951259332542416,0.1307294139167951,1.607818193922169e-06,0.8484181011577696,0.6241381041124815,0.3943501079633809,0.0017790059144271488,0.0012290984088180416,0.0008301350876798138,0.001286148959105334,4.1811632121589786e-08,0.014009603321079556,0.005941890907065596,0.003759016235872386,0.1637735799087464,0.09672491747863216,0.04283098885184827,0.1321592819853314,7.555822106335526e-08,0.7874295761162513,0.6236809450639005,0.382983077465282,0.0012477695122515,0.0008131514186402001,0.0004895768109800706,0.0009464214315344811,1.675430276726215e-08,0.01068978211854726,0.0044672348643658676,0.002731329735317742,0.16089305689292302,0.094760342022648,0.04167488617008763,0.13002712538582145,1.0618787533103099e-08,0.7762020019963363,0.6143184864680291,0.37580726694980315,1386.6581598346322
14548R,tpm,80c,0.027574143751666044,0.021772256505157475,0.018420942432035372,0.01692046838332709,8.704142829179131e-07,0.12903437685998875,0.07392037144726876,0.05478852119217498,0.1704985523822972,0.10868681560405694,0.058698359228383026,0.13136564420847888,8.687337616718987e-07,0.861091367008186,0.6240607678672342,0.39742038703242055,0.0017661884084401655,0.001223562519618485,0.0008276572215646645,0.0012737017919015696,2.2278166282869183e-08,0.014729129951206944,0.006006195205926515,0.0037138610172358206,0.16216004108826412,0.09589269188608009,0.04270467629755213,0.1307687675578111,3.4264887813407946e-07,0.801086423226016,0.6203736737242361,0.3768751254688403,0.0012276821865180303,0.0008002037356091087,0.00047955452290078494,0.0009310625825426125,3.508566627111946e-10,0.012964071166961709,0.0042590814375913595,0.0026840428564273103,0.1620067374210617,0.09540945552032082,0.04195700100918272,0.13093211510982614,1.164325338420335e-07,0.7902549806436949,0.615501104339642,0.37555932456606367,1386.654638319336
14548R,tpm,81c,0.02738919220520705,0.021576933053898715,0.018143958724216994,0.016870204789549762,2.0407631672945632e-06,0.13542036405086832,0.07321336002323363,0.054520819329033784,0.09186617456149689,0.0719395073143934,0.05835984224684465,0.05713231411316851,6.088928633744465e-06,0.4849214226111715,0.2366432684577652,0.1832267168522299,0.0018032993300100032,0.0012485579190327234,0.0008369913971290775,0.0013011501052665685,2.7748400720315587e-08,0.015752083599593732,0.006050926749268157,0.0038190006570987408,0.07991372122626826,0.06089156187813278,0.04952462782515131,0.05175345913338785,2.028736437784748e-07,0.31499416590065965,0.20118921578391868,0.16110651922474958,0.001286096997356363,0.0008327879062121099,0.000497016894589513,0.0009800560136420278,5.423550330033221e-09,0.01146345883934159,0.004665820998893512,0.002766534415832602,0.07828574816250387,0.05961953978890897,0.04844678620969374,0.05073626750877206,4.4262465352966895e-09,0.28067841590020426,0.19826089942818254,0.15839022574249112,1409.8810720303188
14548R,tpm,82c,0.027368510192345683,0.02162253367884643,0.018230317665595276,0.016778003083075213,1.0163492490493468e-06,0.13646299928783343,0.07238053070710622,0.05468831522587126,0.0924568994903658,0.07246041321560143,0.05918299014999074,0.05742618549055734,5.200210578715795e-06,0.4695148977327659,0.23409376503548313,0.18498119277737382,0.0017883354406897439,0.0012322570864018666,0.0008271956469487721,0.0012960270527420958,2.048711581255849e-08,0.013016618115835883,0.006045563565613134,0.003756703030044978,0.08057860825214108,0.06167599813672643,0.05054784773006292,0.05185540822026701,3.199926824918503e-07,0.3164968764320942,0.20204573107689816,0.1619111564195031,0.0012780880946332918,0.0008235391892626137,0.0004943589407357604,0.0009773905981704735,2.348842491935349e-08,0.011450233340822461,0.004587437280545732,0.0027107570559288642,0.07884100506556613,0.06041224375101022,0.04991387687626328,0.050658315059989426,5.400607167906482e-07,0.26980306527279496,0.1970514212203709,0.15883051216615002,1409.680863373712
14548R,tpm,83c,0.02725312819350361,0.021464478580129804,0.018087381183628962,0.016793128225994408,1.0465205160751102e-06,0.13011475373246975,0.07342503940257503,0.054723176649793905,0.09192774523791374,0.0721407927576607,0.05915746638500076,0.05697733202619286,1.184871908798421e-05,0.47489703105566267,0.23395345766777717,0.1818987976976729,0.0017560588788658052,0.00121610621496858,0.000821591043105631,0.0012668182426687033,1.81530846306583e-08,0.014664758494786254,0.006013467996353411,0.0037053640691285437,0.07994886085440818,0.061168429425821645,0.05031660167093839,0.05148051663975215,8.987198369481551e-07,0.3104269389893066,0.1994398973092402,0.16090073261750484,0.00123526897198132,0.0008029182980218459,0.00048504729313202056,0.0009387287360262757,1.725664187817933e-08,0.011090913392018951,0.004368100048754878,0.002648096438871981,0.07954120013760524,0.06090444928639572,0.0501219011906613,0.05116102595190428,1.5636281385179778e-08,0.29933607918627414,0.1991036490967998,0.1604250181992076,1409.6767033147978
14548R,tpm,84c,0.02733726063370951,0.0216171933543207,0.018406865931109708,0.016733880913801093,2.2782311260103547e-06,0.13032994521052374,0.07305613749368588,0.05409563963862171,0.0888443326478781,0.0691245063211774,0.05591508722717914,0.05581324277893487,1.4575643818544946e-08,0.48504929034507915,0.22936844316693034,0.1800925993342063,0.0017926264673306356,0.0012410490903402769,0.0008415172465163601,0.0012935636075353566,5.6088573620197855e-09,0.014228290064968875,0.006123972243411692,0.003739718662143681,0.0765802775161772,0.0576042255704471,0.04517214335734908,0.05046079766396648,1.9095160140051133e-07,0.3111700635895487,0.19524118870406978,0.1567418795098264,0.001295315366947481,0.0008448154894787432,0.000511341275571656,0.000981900549234534,9.265684331997809e-12,0.010212727503435971,0.004605163556771041,0.0028048489300387205,0.07529927306911566,0.056828566911038866,0.04537308358328057,0.04940136139394161,4.1857765636675087e-07,0.28835645015038286,0.19253002332662564,0.1540495294920022,1411.4920362764342
